Hour	Heat source [kW]
1377	0.032356851
1378	0.037931492
1379	0.040392906
1380	0.04354621
1381	0.044547029
1382	0.06287627
1383	0.068261657
1384	0.108596117
1385	0.075746649
1386	0.036920097
1387	0.027926083
1388	0.014027054
1389	0.0072128
1390	0.006406801
1391	0.00549059
1392	0.006586036
1393	0.00390531
1394	0.005644219
1395	0.007004621
1396	0.01186288
1397	0.023845992
1398	0.027536443
1399	0.029081089
1400	0.023790886
1401	0.021927291
1402	0.024157704
1403	0.025488048
1404	0.020532935
1405	0.024206688
1406	0.046623256
1407	0.044543689
1408	0.072456414
1409	0.053703578
1410	0.065594847
1411	0.060189421
1412	0.04023371
1413	0.025239791
1414	0.02876548
1415	0.02431356
1416	0.0210506
1417	0.021908923
1418	0.032958011
1419	0.048469038
1420	0.048961098
1421	0.052145017
1422	0.050246912
1423	0.044730717
1424	0.041151592
1425	0.034533271
1426	0.02758654
1427	0.032723113
1428	0.030463199
1429	0.042097861
1430	0.053597819
1431	0.087392443
1432	0.126991596
1433	0.080706771
1434	0.104524375
1435	0.095339994
1436	0.070921787
1437	0.087562215
1438	0.055230969
1439	0.051713073
1440	0.059815366
1441	0.047687531
1442	0.061518651
1443	0.053739203
1444	0.086587001
1445	0.078362249
1446	0.088188423
1447	0.081477702
1448	0.046379452
1449	0.049288396
1450	0.033915413
1451	0.033048741
1452	0.043437111
1453	0.034947403
1454	0.059441312
1455	0.065020405
1456	0.111449398
1457	0.107163353
1458	0.081727629
1459	0.088353742
1460	0.073525142
1461	0.077914162
1462	0.066995882
1463	0.051713073
1464	0.068509357
1465	0.055837695
1466	0.064624642
1467	0.067814127
1468	0.063747951
1469	0.089192025
1470	0.080228626
1471	0.054416064
1472	0.05664926
1473	0.038891677
1474	0.02986204
1475	0.033699997
1476	0.042713493
1477	0.051986934
1478	0.06119859
1479	0.066964154
1480	0.068069063
1481	0.072880565
1482	0.065045454
1483	0.047997573
1484	0.057464165
1485	0.049001176
1486	0.03500084
1487	0.027564275
1488	0.018221811
1489	0.014605948
1490	0.023965111
1491	0.023480287
1492	0.03989194
1493	0.046930515
1494	0.05996176
1495	0.056845193
1496	0.042407347
1497	0.031079944
1498	0.042662283
1499	0.036359015
1500	0.042989581
1501	0.039125462
1502	0.038629505
1503	0.061440723
1504	0.079675894
1505	0.082632708
1506	0.056699356
1507	0.056918668
1508	0.035633727
1509	0.026466045
1510	0.01165804
1511	0.006100655
1512	0.004390691
1513	0.00390531
1514	0.005079797
1515	0.006722967
1516	0.014247479
1517	0.019096832
1518	0.030163733
1519	0.038046714
1520	0.017687447
1521	0.024006301
1522	0.016761216
1523	0.020390438
1524	0.02905938
1525	0.029690041
1526	0.04161749
1527	0.037792891
1528	0.044502499
1529	0.033825239
1530	0.017263296
1531	0.039228995
1532	0.037327549
1533	0.032252205
1534	0.030915182
1535	0.026261762
1536	0.031774617
1537	0.020933708
1538	0.024637519
1539	0.024464964
1540	0.04523391
1541	0.042086172
1542	0.059093975
1543	0.054849121
1544	0.040551545
1545	0.033157284
1546	0.025582675
1547	0.026211666
1548	0.026039111
1549	0.027232524
1550	0.031487397
1551	0.050111651
1552	0.06614424
1553	0.044013779
1554	0.05234095
1555	0.036370147
1556	0.00875021
1557	0.0072128
1558	0.005125441
1559	0.006100655
1560	0.0060372
1561	0.004393474
1562	0.004515376
1563	0.00597597
1564	0.007684822
1565	0.01314758
1566	0.016765669
1567	0.026224468
1568	0.019085143
1569	0.015389682
1570	0.022262939
1571	0.022955385
1572	0.029443454
1573	0.026990947
1574	0.03826213
1575	0.056490064
1576	0.052194
1577	0.045617984
1578	0.047284531
1579	0.026566238
1580	0.017197614
1581	0.011143715
1582	0.006406801
1583	0.006710721
1584	0.0060372
1585	0.005857965
1586	0.005644219
1587	0.00597597
1588	0.012631028
1589	0.024505041
1590	0.037527379
1591	0.031104436
1592	0.025137372
1593	0.019968513
1594	0.02343186
1595	0.016333725
1596	0.025829818
1597	0.022824021
1598	0.039910309
1599	0.036474794
1600	0.063831445
1601	0.060823978
1602	0.038563266
1603	0.024246765
1604	0.02752531
1605	0.015527726
1606	0.012504117
1607	0.009351369
1608	0.006586036
1609	0.005369801
1610	0.004515376
1611	0.00845631
1612	0.015830532
1613	0.029284259
1614	0.027743509
1615	0.036210951
1616	0.023790886
1617	0.019968513
1618	0.025141825
1619	0.022458872
1620	0.018123844
1621	0.03337103
1622	0.03993981
1623	0.059895521
1624	0.048587043
1625	0.060823978
1626	0.040564348
1627	0.020784532
1628	0.005735507
1629	0.005901382
1630	0.007688162
1631	0.006710721
1632	0.004939527
1633	0.005857965
1634	0.005079797
1635	0.006722967
1636	0.00939256
1637	0.01650962
1638	0.023584376
1639	0.031104436
1640	0.021456383
1641	0.017166442
1642	0.017894513
1643	0.018246303
1644	0.015650185
1645	0.016694421
1646	0.026645836
1647	0.040643946
1648	0.03632339
1649	0.038623382
1650	0.026659196
1651	0.011546715
1652	0.006452445
1653	0.005901382
1654	0.006406801
1655	0.004880524
1656	0.004390691
1657	0.005369801
1658	0.006208641
1659	0.006722967
1660	0.006830953
1661	0.013359099
1662	0.012919362
1663	0.017714165
1664	0.017707486
1665	0.019210385
1666	0.018308645
1667	0.015288932
1668	0.016259137
1669	0.014007015
1670	0.022824021
1671	0.021490337
1672	0.038190325
1673	0.036843282
1674	0.028828936
1675	0.037325323
1676	0.031110559
1677	0.026849006
1678	0.019030037
1679	0.012003151
1680	0.007341938
1681	0.009864025
1682	0.010473534
1683	0.013679717
1684	0.017433624
1685	0.025749664
1686	0.032796588
1687	0.029081089
1688	0.01838212
1689	0.017679098
1690	0.024286842
1691	0.022458872
1692	0.021524848
1693	0.02135619
1694	0.0338052
1695	0.052982187
1696	0.050602598
1697	0.028089732
1698	0.020299151
1699	0.006465804
1700	0.006452445
1701	0.0072128
1702	0.007688162
1703	0.004880524
1704	0.004390691
1705	0.004881637
1706	0.005644219
1707	0.00597597
1708	0.02061309
1709	0.047740411
1710	0.040038333
1711	0.037154994
1712	0.026005713
1713	0.026402033
1714	0.022732734
1715	0.019352325
1716	0.017219879
1717	0.018653755
1718	0.026270668
1719	0.038439138
1720	0.053912314
1721	0.047324609
1722	0.029445124
1723	0.013637414
1724	0.00860326
1725	0.006557091
1726	0.006406801
1727	0.007320786
1728	0.012719532
1729	0.010228617
1730	0.010972273
1731	0.018208452
1732	0.015843892
1733	0.024542335
1734	0.04330352
1735	0.032141992
1736	0.032414741
1737	0.028368047
1738	0.022732734
1739	0.025250924
1740	0.020729982
1741	0.026995956
1742	0.031226894
1743	0.051252184
1744	0.059863793
1745	0.036394639
1746	0.033950481
1747	0.035959912
1748	0.020365947
1749	0.008786391
1750	0.011541705
1751	0.018160582
1752	0.021541547
1753	0.012659973
1754	0.030112523
1755	0.040705175
1756	0.050942698
1757	0.042250377
1758	0.047877341
1759	0.040375651
1760	0.038121303
1761	0.033598134
1762	0.031126701
1763	0.031019828
1764	0.022336414
1765	0.024861283
1766	0.03588421
1767	0.059281002
1768	0.081479372
1769	0.103406107
1770	0.074143
1771	0.068717536
1772	0.075899722
1773	0.075565744
1774	0.057971811
1775	0.035058729
1776	0.037166684
1777	0.042829828
1778	0.041039152
1779	0.04671677
1780	0.046311544
1781	0.052376018
1782	0.055572182
1783	0.04923496
1784	0.0322266
1785	0.041005755
1786	0.031276991
1787	0.027503045
1788	0.031310389
1789	0.036793185
1790	0.042747447
1791	0.076320533
1792	0.075734403
1793	0.048733994
1794	0.031523021
1795	0.028705364
1796	0.016632078
1797	0.032723113
1798	0.025018253
1799	0.023011048
1800	0.017233238
1801	0.015581163
1802	0.027375577
1803	0.036468114
1804	0.039278535
1805	0.034720299
1806	0.060677028
1807	0.048142853
1808	0.043833987
1809	0.025591581
1810	0.02846991
1811	0.036008895
1812	0.035073201
1813	0.047578432
1814	0.050040959
1815	0.067201835
1816	0.083669708
1817	0.066020668
1818	0.035463398
1819	0.020784532
1820	0.006452445
1821	0.005245673
1822	0.005766121
1823	0.006100655
1824	0.004390691
1825	0.004393474
1826	0.005079797
1827	0.008216959
1828	0.007684822
1829	0.012479625
1830	0.020448328
1831	0.031551409
1832	0.021246534
1833	0.015425306
1834	0.01562124
1835	0.023254852
1836	0.027639976
1837	0.021267686
1838	0.039910309
1839	0.041992102
1840	0.047960836
1841	0.027198013
1842	0.009913565
1843	0.006465804
1844	0.005735507
1845	0.005245673
1846	0.005766121
1847	0.007320786
1848	0.004390691
1849	0.004393474
1850	0.006208641
1851	0.008963956
1852	0.010246429
1853	0.012245841
1854	0.011744875
1855	0.012245841
1856	0.013031801
1857	0.008447404
1858	0.012472389
1859	0.013175412
1860	0.014756238
1861	0.016211267
1862	0.017656276
1863	0.029549214
1864	0.030672492
1865	0.011744875
1866	0.010904921
1867	0.006465804
1868	0.006452445
1869	0.005245673
1870	0.005125441
1871	0.004880524
1872	0.005488363
1873	0.005369801
1874	0.005079797
1875	0.00597597
1876	0.010246429
1877	0.011132583
1878	0.010570387
1879	0.011132583
1880	0.006100655
1881	0.003621986
1882	0.005287977
1883	0.005610822
1884	0.007603554
1885	0.013078558
1886	0.013666358
1887	0.015099122
1888	0.017687447
1889	0.0093959
1890	0.008922208
1891	0.00889048
1892	0.007169383
1893	0.0072128
1894	0.007047481
1895	0.00549059
1896	0.004939527
1897	0.005857965
1898	0.005079797
1899	0.009613542
1900	0.013651329
1901	0.01858696
1902	0.032457601
1903	0.037325323
1904	0.021862166
1905	0.016598681
1906	0.01482359
1907	0.011206614
1908	0.013335721
1909	0.012168469
1910	0.022209502
1911	0.022069232
1912	0.041797281
1913	0.055633968
1914	0.036981326
1915	0.035959912
1916	0.033030373
1917	0.026724878
1918	0.015257204
1919	0.007243971
1920	0.0060372
1921	0.005369801
1922	0.006208641
1923	0.00597597
1924	0.016684958
1925	0.029996187
1926	0.024660897
1927	0.032880083
1928	0.022416012
1929	0.016737838
1930	0.015613447
1931	0.014462895
1932	0.020412703
1933	0.018418858
1934	0.027706772
1935	0.035507372
1936	0.039208956
1937	0.054806261
1938	0.043809496
1939	0.03870966
1940	0.032275583
1941	0.028668627
1942	0.026909679
1943	0.036762014
1944	0.024638632
1945	0.024335826
1946	0.036570534
1947	0.040705175
1948	0.046823642
1949	0.050470676
1950	0.042547061
1951	0.040518148
1952	0.027688403
1953	0.029670559
1954	0.028561754
1955	0.025648914
1956	0.023784763
1957	0.028342999
1958	0.032239959
1959	0.045593492
1960	0.060733804
1961	0.055017223
1962	0.046150121
1963	0.034214879
1964	0.018404386
1965	0.015583389
1966	0.011171547
1967	0.008102294
1968	0.004884977
1969	0.008045517
1970	0.011241682
1971	0.013247773
1972	0.012664426
1973	0.021117953
1974	0.02556041
1975	0.031551409
1976	0.023418501
1977	0.018342043
1978	0.017453663
1979	0.012855906
1980	0.013608469
1981	0.015389682
1982	0.025632771
1983	0.034789321
1984	0.040052249
1985	0.044211939
1986	0.022759452
1987	0.019988552
1988	0.007543438
1989	0.005245673
1990	0.005766121
1991	0.007320786
1992	0.0060372
1993	0.005857965
1994	0.004515376
1995	0.008216959
1996	0.00939256
1997	0.008906066
1998	0.01409385
1999	0.017572782
2000	0.014756238
2001	0.016813539
2002	0.015334576
2003	0.023198076
2004	0.019036716
2005	0.024541778
2006	0.035463955
2007	0.048567005
2008	0.044258695
2009	0.038609466
2010	0.023329997
2011	0.0102776
2012	0.007169383
2013	0.007868509
2014	0.005125441
2015	0.006100655
2016	0.004390691
2017	0.004393474
2018	0.005079797
2019	0.00597597
2020	0.006830953
2021	0.011132583
2022	0.011161527
2023	0.014909311
2024	0.008877121
2025	0.006200849
2026	0.006712947
2027	0.007294068
2028	0.011266174
2029	0.014338766
2030	0.022824021
2031	0.025322172
2032	0.021173059
2033	0.010570387
2034	0.009913565
2035	0.006465804
2036	0.007886322
2037	0.006557091
2038	0.007688162
2039	0.00549059
2040	0.0060372
2041	0.005857965
2042	0.005079797
2043	0.008216959
2044	0.006830953
2045	0.011132583
2046	0.010570387
2047	0.012245841
2048	0.010164605
2049	0.009619108
2050	0.007080323
2051	0.011722609
2052	0.014162315
2053	0.014872574
2054	0.016982755
2055	0.026862922
2056	0.040895542
2057	0.028089732
2058	0.030158166
2059	0.025849857
2060	0.026016846
2061	0.02214048
2062	0.005125441
2063	0.00549059
2064	0.005488363
2065	0.005369801
2066	0.004515376
2067	0.008963956
2068	0.010246429
2069	0.012245841
2070	0.012934948
2071	0.019891699
2072	0.009383097
2073	0.010059402
2074	0.008167976
2075	0.00667955
2076	0.003976559
2077	0.004613342
2078	0.012527495
2079	0.013155373
2080	0.014229667
2081	0.01409385
2082	0.010904921
2083	0.006465804
2084	0.007886322
2085	0.005245673
2086	0.005125441
2087	0.00549059
2088	0.004939527
2089	0.00390531
2090	0.004515376
2091	0.00597597
2092	0.007684822
2093	0.008906066
2094	0.012919362
2095	0.011132583
2096	0.00549059
2097	0.004028882
2098	0.002681839
2099	0.001462821
2100	0.000547723
2101	0.002511511
2102	0.002930652
2103	0.003050328
2104	0.008906066
2105	0.01409385
2106	0.011896278
2107	0.006465804
2108	0.00860326
2109	0.007868509
2110	0.007688162
2111	0.004880524
2112	0.0060372
2113	0.005857965
2114	0.005644219
2115	0.006722967
2116	0.006830953
2117	0.010019324
2118	0.012919362
2119	0.008906066
2120	0.004880524
2121	0.003296358
2122	0.002438036
2123	0.001097116
2124	0.000547723
2125	0.000502079
2126	0.001462821
2127	0.003431619
2128	0.010019324
2129	0.0093959
2130	0.009913565
2131	0.009698706
2132	0.00860326
2133	0.005901382
2134	0.007047481
2135	0.006710721
2136	0.0060372
2137	0.004393474
2138	0.006208641
2139	0.006722967
2140	0.010246429
2141	0.013359099
2142	0.012919362
2143	0.011132583
2144	0.006710721
2145	0.004028882
2146	0.002925643
2147	0.001097116
2148	0.000751449
2149	0.00331751
2150	0.006345572
2151	0.004729121
2152	0.010019324
2153	0.01409385
2154	0.010904921
2155	0.006465804
2156	0.00860326
2157	0.007868509
2158	0.007688162
2159	0.006710721
2160	0.006367837
2161	0.017533818
2162	0.020178919
2163	0.018280257
2164	0.026885744
2165	0.027269261
2166	0.034772622
2167	0.028753234
2168	0.030685851
2169	0.019281633
2170	0.015334576
2171	0.016431692
2172	0.017389094
2173	0.017679098
2174	0.025632771
2175	0.042229782
2176	0.049011195
2177	0.038574399
2178	0.024091465
2179	0.0154164
2180	0.00860326
2181	0.006557091
2182	0.007047481
2183	0.00549059
2184	0.005488363
2185	0.004881637
2186	0.006773063
2187	0.008216959
2188	0.00939256
2189	0.015777096
2190	0.020957087
2191	0.032242186
2192	0.023418501
2193	0.014263065
2194	0.017750903
2195	0.018969921
2196	0.015714754
2197	0.022954829
2198	0.027157935
2199	0.035507372
2200	0.037288585
2201	0.019780373
2202	0.007930852
2203	0.00889048
2204	0.007886322
2205	0.007868509
2206	0.005125441
2207	0.004880524
2208	0.006586036
2209	0.005369801
2210	0.005644219
2211	0.008216959
2212	0.010246429
2213	0.008906066
2214	0.011744875
2215	0.011132583
2216	0.006710721
2217	0.004028882
2218	0.00251485
2219	0.001738909
2220	0.003467799
2221	0.00445359
2222	0.008175769
2223	0.003431619
2224	0.013359099
2225	0.012919362
2226	0.011896278
2227	0.00889048
2228	0.008486368
2229	0.02155268
2230	0.020920349
2231	0.022468335
2232	0.024625273
2233	0.017527138
2234	0.025330522
2235	0.031307049
2236	0.030535004
2237	0.035949336
2238	0.032139766
2239	0.03049771
2240	0.021246534
2241	0.012806923
2242	0.015613447
2243	0.016482902
2244	0.018155016
2245	0.022060882
2246	0.023756931
2247	0.039090394
2248	0.071798478
2249	0.063372226
2250	0.041635859
2251	0.036314484
2252	0.036991345
2253	0.041546798
2254	0.036276634
2255	0.030899596
2256	0.047469332
2257	0.039421032
2258	0.041399848
2259	0.055534888
2260	0.07147786
2261	0.066934653
2262	0.066355759
2263	0.048604856
2264	0.042448537
2265	0.027626617
2266	0.029431765
2267	0.025609393
2268	0.038921735
2269	0.040019408
2270	0.0551664
2271	0.073132162
2272	0.104267769
2273	0.084440639
2274	0.082381111
2275	0.083112522
2276	0.05640657
2277	0.05209158
2278	0.061552049
2279	0.051734781
2280	0.041925306
2281	0.062046336
2282	0.047546704
2283	0.062594616
2284	0.062876827
2285	0.055698537
2286	0.055190891
2287	0.052959922
2288	0.038456393
2289	0.035658775
2290	0.031856998
2291	0.047104183
2292	0.035628717
2293	0.052968828
2294	0.04369316
2295	0.062404805
2296	0.100538353
2297	0.079247289
2298	0.077623045
2299	0.069714459
2300	0.050223533
2301	0.047291211
2302	0.024146572
2303	0.02041159
2304	0.016959376
2305	0.011203831
2306	0.01918311
2307	0.02095152
2308	0.032720887
2309	0.055136898
2310	0.049650762
2311	0.05530667
2312	0.030841707
2313	0.030428688
2314	0.028790528
2315	0.027177417
2316	0.02817935
2317	0.041212821
2318	0.037256858
2319	0.047424802
2320	0.074259892
2321	0.074797596
2322	0.05457192
2323	0.055173636
2324	0.034689127
2325	0.029813056
2326	0.020701037
2327	0.007481096
2328	0.008810326
2329	0.006586036
2330	0.009979247
2331	0.014196269
2332	0.029329902
2333	0.02816933
2334	0.029516929
2335	0.041680389
2336	0.022623634
2337	0.018660992
2338	0.024714333
2339	0.015175937
2340	0.018140543
2341	0.018328684
2342	0.027643316
2343	0.041680389
2344	0.050751218
2345	0.065276455
2346	0.048677217
2347	0.048187384
2348	0.042081162
2349	0.051205984
2350	0.037913123
2351	0.028887939
2352	0.016244665
2353	0.027380587
2354	0.033591455
2355	0.024464964
2356	0.037579146
2357	0.056175012
2358	0.069360443
2359	0.058385943
2360	0.031627667
2361	0.029236388
2362	0.017331205
2363	0.025368929
2364	0.022082591
2365	0.028796095
2366	0.039382624
2367	0.061625524
2368	0.079373087
2369	0.046088892
2370	0.040963451
2371	0.033710017
2372	0.050189579
2373	0.049406402
2374	0.038401844
2375	0.025312153
2376	0.0210506
2377	0.015095782
2378	0.021281045
2379	0.028015144
2380	0.027506385
2381	0.035797933
2382	0.043138201
2383	0.05620173
2384	0.031199063
2385	0.031854772
2386	0.022176105
2387	0.029236945
2388	0.031246933
2389	0.026866818
2390	0.042180799
2391	0.037049235
2392	0.049308435
2393	0.047175989
2394	0.045267307
2395	0.01789674
2396	0.012971685
2397	0.007530079
2398	0.010139556
2399	0.006662851
2400	0.0060372
2401	0.00390531
2402	0.005644219
2403	0.008927218
2404	0.018201773
2405	0.027773567
2406	0.035429444
2407	0.029627142
2408	0.02254348
2409	0.017679098
2410	0.015655194
2411	0.020866913
2412	0.016320366
2413	0.019308351
2414	0.027643316
2415	0.036474794
2416	0.050814673
2417	0.042431839
2418	0.018019755
2419	0.010653882
2420	0.00860326
2421	0.005245673
2422	0.005766121
2423	0.004880524
2424	0.0060372
2425	0.004393474
2426	0.005079797
2427	0.008216959
2428	0.007684822
2429	0.012245841
2430	0.013604016
2431	0.014231894
2432	0.020511783
2433	0.018552449
2434	0.018463388
2435	0.021264903
2436	0.020400458
2437	0.02610201
2438	0.033229089
2439	0.029559233
2440	0.031273651
2441	0.017010586
2442	0.008922208
2443	0.007274029
2444	0.00860326
2445	0.007868509
