Hour	Mass flow rate [kg/h]	Temperature [C]
1354	0.029581498	80
1355	0.04493333	80
1356	0.03528806	80
1357	0.038624495	80
1358	0.050071573	80
1359	0.088188423	80
1360	0.097710677	80
1361	0.104441437	80
1362	0.055792051	80
1363	0.050141709	80
1364	0.04260996	80
1365	0.030837254	80
1366	0.033010334	80
1367	0.020709943	80
1368	0.014761805	80
1369	0.016740064	80
1370	0.019303898	80
1371	0.022877457	80
1372	0.036490379	80
1373	0.03633675	80
1374	0.048383317	80
1375	0.042598827	80
1376	0.030413659	80
1377	0.029121166	80
1378	0.04137981	80
1379	0.033048741	80
1380	0.047504956	80
1381	0.049001732	80
1382	0.051444221	80
1383	0.083430914	80
1384	0.090496764	80
1385	0.055088472	80
1386	0.050765133	80
1387	0.022340867	80
1388	0.011689212	80
1389	0.007868509	80
1390	0.005125441	80
1391	0.007320786	80
1392	0.006586036	80
1393	0.00390531	80
1394	0.005644219	80
1395	0.007004621	80
1396	0.013180978	80
1397	0.021858826	80
1398	0.024782799	80
1399	0.029081089	80
1400	0.026434317	80
1401	0.029236388	80
1402	0.024157704	80
1403	0.030585657	80
1404	0.030799403	80
1405	0.036310031	80
1406	0.038852713	80
1407	0.055679612	80
1408	0.086947697	80
1409	0.07384242	80
1410	0.071558014	80
1411	0.040126281	80
1412	0.0365761	80
1413	0.034704713	80
1414	0.031380524	80
1415	0.02431356	80
1416	0.0210506	80
1417	0.021908923	80
1418	0.036253812	80
1419	0.039656486	80
1420	0.044064988	80
1421	0.06257402	80
1422	0.066995882	80
1423	0.044730717	80
1424	0.037036432	80
1425	0.041439925	80
1426	0.031034857	80
1427	0.043630818	80
1428	0.038078999	80
1429	0.042097861	80
1430	0.042878255	80
1431	0.087392443	80
1432	0.10582633	80
1433	0.100883463	80
1434	0.076017727	80
1435	0.069338177	80
1436	0.094562383	80
1437	0.087562215	80
1438	0.075942582	80
1439	0.064641341	80
1440	0.07177844	80
1441	0.059609414	80
1442	0.049214921	80
1443	0.053739203	80
1444	0.086587001	80
1445	0.086198474	80
1446	0.072154164	80
1447	0.059256511	80
1448	0.06183927	80
1449	0.041073663	80
1450	0.045220551	80
1451	0.029376659	80
1452	0.036197592	80
1453	0.031064358	80
1454	0.059441312	80
1455	0.072244895	80
1456	0.081054107	80
1457	0.077936984	80
1458	0.108970171	80
1459	0.088353742	80
1460	0.058820113	80
1461	0.084997268	80
1462	0.07369547	80
1463	0.051713073	80
1464	0.07473748	80
1465	0.074450259	80
1466	0.051699714	80
1467	0.07459554	80
1468	0.077914162	80
1469	0.05946135	80
1470	0.080228626	80
1471	0.054416064	80
1472	0.037766173	80
1473	0.046670013	80
1474	0.02986204	80
1475	0.033699997	80
1476	0.046596538	80
1477	0.04765469	80
1478	0.06119859	80
1479	0.081845077	80
1480	0.093594962	80
1481	0.097174087	80
1482	0.079499999	80
1483	0.063996764	80
1484	0.038309443	80
1485	0.049001176	80
1486	0.038500924	80
1487	0.033077129	80
1488	0.020499538	80
1489	0.020083179	80
1490	0.023965111	80
1491	0.023480287	80
1492	0.03989194	80
1493	0.06257402	80
1494	0.043608553	80
1495	0.051677448	80
1496	0.038552134	80
1497	0.037986598	80
1498	0.035551903	80
1499	0.032723113	80
1500	0.028659721	80
1501	0.032011741	80
1502	0.051506007	80
1503	0.067584796	80
1504	0.087643483	80
1505	0.061974531	80
1506	0.075599142	80
1507	0.062093093	80
1508	0.03959303	80
1509	0.026466045	80
1510	0.013115296	80
1511	0.004880524	80
1512	0.004939527	80
1513	0.005857965	80
1514	0.005079797	80
1515	0.008216959	80
1516	0.012664426	80
1517	0.021218702	80
1518	0.027147359	80
1519	0.025364476	80
1520	0.026531171	80
1521	0.018004726	80
1522	0.02095152	80
1523	0.025488048	80
1524	0.023775857	80
1525	0.032389136	80
1526	0.030267266	80
1527	0.041992102	80
1528	0.044502499	80
1529	0.033825239	80
1530	0.023017728	80
1531	0.026152663	80
1532	0.037327549	80
1533	0.028668627	80
1534	0.030915182	80
1535	0.026261762	80
1536	0.021183078	80
1537	0.028783849	80
1538	0.024637519	80
1539	0.036697445	80
1540	0.03015594	80
1541	0.056114896	80
1542	0.059093975	80
1543	0.049862837	80
1544	0.033792954	80
1545	0.022104856	80
1546	0.028140942	80
1547	0.026211666	80
1548	0.026039111	80
1549	0.033284195	80
1550	0.04329517	80
1551	0.055679612	80
1552	0.052915392	80
1553	0.066020668	80
1554	0.05234095	80
1555	0.024246765	80
1556	0.009843986	80
1557	0.006557091	80
1558	0.007047481	80
1559	0.004880524	80
1560	0.0060372	80
1561	0.00390531	80
1562	0.006208641	80
1563	0.007469963	80
1564	0.008538691	80
1565	0.010518064	80
1566	0.023052795	80
1567	0.023840426	80
1568	0.01735013	80
1569	0.017099647	80
1570	0.020239035	80
1571	0.020659847	80
1572	0.029443454	80
1573	0.029690041	80
1574	0.027827003	80
1575	0.051354604	80
1576	0.07176675	80
1577	0.060823978	80
1578	0.035463398	80
1579	0.032469847	80
1580	0.021497017	80
1581	0.01215678	80
1582	0.007047481	80
1583	0.006710721	80
1584	0.004390691	80
1585	0.00390531	80
1586	0.006208641	80
1587	0.00597597	80
1588	0.009473271	80
1589	0.036757561	80
1590	0.034115799	80
1591	0.037325323	80
1592	0.030164846	80
1593	0.022187237	80
1594	0.01562124	80
1595	0.024500588	80
1596	0.017219879	80
1597	0.030432028	80
1598	0.033258591	80
1599	0.05471219	80
1600	0.058028587	80
1601	0.055755313	80
1602	0.038563266	80
1603	0.033339302	80
1604	0.033030373	80
1605	0.015527726	80
1606	0.01111477	80
1607	0.010286506	80
1608	0.005488363	80
1609	0.005369801	80
1610	0.005079797	80
1611	0.01033549	80
1612	0.015830532	80
1613	0.029284259	80
1614	0.024660897	80
1615	0.036210951	80
1616	0.023790886	80
1617	0.026624685	80
1618	0.02095152	80
1619	0.020417156	80
1620	0.020389325	80
1621	0.03337103	80
1622	0.036308918	80
1623	0.059895521	80
1624	0.054660424	80
1625	0.045617984	80
1626	0.040564348	80
1627	0.022862985	80
1628	0.007886322	80
1629	0.005901382	80
1630	0.005125441	80
1631	0.007320786	80
1632	0.004390691	80
1633	0.004881637	80
1634	0.006208641	80
1635	0.008963956	80
1636	0.006830953	80
1637	0.01650962	80
1638	0.023584376	80
1639	0.037325323	80
1640	0.028608511	80
1641	0.021458053	80
1642	0.015906234	80
1643	0.020070933	80
1644	0.013911275	80
1645	0.022954829	80
1646	0.02931042	80
1647	0.033254137	80
1648	0.049944662	80
1649	0.038623382	80
1650	0.026659196	80
1651	0.015876733	80
1652	0.007169383	80
1653	0.005245673	80
1654	0.007047481	80
1655	0.006710721	80
1656	0.004390691	80
1657	0.00390531	80
1658	0.005079797	80
1659	0.008963956	80
1660	0.008538691	80
1661	0.013359099	80
1662	0.01409385	80
1663	0.014761805	80
1664	0.016231862	80
1665	0.019210385	80
1666	0.012205764	80
1667	0.016678835	80
1668	0.017885051	80
1669	0.017119686	80
1670	0.015216014	80
1671	0.029549214	80
1672	0.04582839	80
1673	0.036843282	80
1674	0.043243404	80
1675	0.034214879	80
1676	0.028282326	80
1677	0.029289825	80
1678	0.013840027	80
1679	0.010002625	80
1680	0.008076132	80
1681	0.010960028	80
1682	0.015710301	80
1683	0.013679717	80
1684	0.019612827	80
1685	0.034332885	80
1686	0.036076247	80
1687	0.032312321	80
1688	0.02297765	80
1689	0.017679098	80
1690	0.022262939	80
1691	0.016333725	80
1692	0.023677333	80
1693	0.01898328	80
1694	0.0309881	80
1695	0.048567005	80
1696	0.056225108	80
1697	0.031600949	80
1698	0.027065535	80
1699	0.008082255	80
1700	0.007169383	80
1701	0.005901382	80
1702	0.007047481	80
1703	0.007320786	80
1704	0.006586036	80
1705	0.004881637	80
1706	0.004515376	80
1707	0.008216959	80
1708	0.030919635	80
1709	0.052080448	80
1710	0.044042167	80
1711	0.029723996	80
1712	0.031206856	80
1713	0.024001848	80
1714	0.02045946	80
1715	0.019352325	80
1716	0.021524848	80
1717	0.020985475	80
1718	0.026270668	80
1719	0.034168123	80
1720	0.049011195	80
1721	0.039437174	80
1722	0.032121954	80
1723	0.016364896	80
1724	0.005735507	80
1725	0.0072128	80
1726	0.006406801	80
1727	0.006100655	80
1728	0.011306251	80
1729	0.011507194	80
1730	0.010972273	80
1731	0.012138968	80
1732	0.017824378	80
1733	0.021815409	80
1734	0.04330352	80
1735	0.040177491	80
1736	0.026521152	80
1737	0.028368047	80
1738	0.02045946	80
1739	0.027546462	80
1740	0.027639976	80
1741	0.026995956	80
1742	0.024981515	80
1743	0.051252184	80
1744	0.048979467	80
1745	0.050042629	80
1746	0.045267307	80
1747	0.035959912	80
1748	0.016971622	80
1749	0.009585154	80
1750	0.008393967	80
1751	0.019811544	80
1752	0.021541547	80
1753	0.018989959	80
1754	0.021900016	80
1755	0.044405645	80
1756	0.037049235	80
1757	0.063375566	80
1758	0.053197046	80
1759	0.040375651	80
1760	0.03465573	80
1761	0.025198601	80
1762	0.025938917	80
1763	0.020679885	80
1764	0.027920517	80
1765	0.031076604	80
1766	0.043858479	80
1767	0.065209103	80
1768	0.081479372	80
1769	0.068937404	80
1770	0.065904889	80
1771	0.0839881	80
1772	0.075899722	80
1773	0.075565744	80
1774	0.052701646	80
1775	0.052588094	80
1776	0.033037052	80
1777	0.038936208	80
1778	0.030779364	80
1779	0.035037577	80
1780	0.037049235	80
1781	0.04655646	80
1782	0.049397496	80
1783	0.054705511	80
1784	0.0322266	80
1785	0.034171462	80
1786	0.028149292	80
1787	0.027503045	80
1788	0.037572466	80
1789	0.040472504	80
1790	0.05224688	80
1791	0.0572404	80
1792	0.082619348	80
1793	0.048733994	80
1794	0.039403776	80
1795	0.028705364	80
1796	0.018480087	80
1797	0.021815409	80
1798	0.02046948	80
1799	0.020709943	80
1800	0.025849857	80
1801	0.019476453	80
1802	0.024886888	80
1803	0.026522265	80
1804	0.035707759	80
1805	0.039060336	80
1806	0.05056419	80
1807	0.058841265	80
1808	0.031879264	80
1809	0.031989476	80
1810	0.03795988	80
1811	0.036008895	80
1812	0.031565881	80
1813	0.031718954	80
1814	0.045036863	80
1815	0.073922018	80
1816	0.083669708	80
1817	0.066020668	80
1818	0.043344154	80
1819	0.018706079	80
1820	0.007169383	80
1821	0.005901382	80
1822	0.006406801	80
1823	0.006710721	80
1824	0.004390691	80
1825	0.005369801	80
1826	0.004515376	80
1827	0.008963956	80
1828	0.008538691	80
1829	0.011231663	80
1830	0.02556041	80
1831	0.034419719	80
1832	0.025495841	80
1833	0.021209796	80
1834	0.02343186	80
1835	0.019026697	80
1836	0.025336645	80
1837	0.023926147	80
1838	0.039910309	80
1839	0.046191312	80
1840	0.034880608	80
1841	0.029670559	80
1842	0.011896278	80
1843	0.006465804	80
1844	0.00860326	80
1845	0.005245673	80
1846	0.005125441	80
1847	0.006100655	80
1848	0.005488363	80
1849	0.004881637	80
1850	0.006208641	80
1851	0.008963956	80
1852	0.006830953	80
1853	0.010019324	80
1854	0.01409385	80
1855	0.010019324	80
1856	0.013031801	80
1857	0.012671106	80
1858	0.010204682	80
1859	0.015810494	80
1860	0.017707486	80
1861	0.014410015	80
1862	0.026484414	80
1863	0.021490337	80
1864	0.030672492	80
1865	0.01409385	80
1866	0.011896278	80
1867	0.00889048	80
1868	0.005735507	80
1869	0.005245673	80
1870	0.005766121	80
1871	0.007320786	80
1872	0.006586036	80
1873	0.00390531	80
1874	0.004515376	80
1875	0.008963956	80
1876	0.00939256	80
1877	0.013359099	80
1878	0.012919362	80
1879	0.010019324	80
1880	0.00549059	80
1881	0.003219543	80
1882	0.005816774	80
1883	0.007013527	80
1884	0.008363909	80
1885	0.014267518	80
1886	0.009110906	80
1887	0.015099122	80
1888	0.017687447	80
1889	0.010570387	80
1890	0.008922208	80
1891	0.00889048	80
1892	0.006452445	80
1893	0.0072128	80
1894	0.005766121	80
1895	0.004880524	80
1896	0.006586036	80
1897	0.004393474	80
1898	0.005079797	80
1899	0.00854537	80
1900	0.016684958	80
1901	0.02091033	80
1902	0.035408292	80
1903	0.034214879	80
1904	0.018218471	80
1905	0.01244901	80
1906	0.012128392	80
1907	0.011206614	80
1908	0.009698706	80
1909	0.013520522	80
1910	0.016657127	80
1911	0.022069232	80
1912	0.050156738	80
1913	0.037089312	80
1914	0.03287229	80
1915	0.039228995	80
1916	0.033030373	80
1917	0.017816585	80
1918	0.015257204	80
1919	0.008853743	80
1920	0.005488363	80
1921	0.00390531	80
1922	0.006208641	80
1923	0.008963956	80
1924	0.015168144	80
1925	0.029996187	80
1926	0.033908733	80
1927	0.032880083	80
1928	0.024453831	80
1929	0.016737838	80
1930	0.015613447	80
1931	0.012855906	80
1932	0.018711645	80
1933	0.022102629	80
1934	0.027706772	80
1935	0.031956635	80
1936	0.044110075	80
1937	0.059788648	80
1938	0.053544939	80
1939	0.03870966	80
1940	0.036310031	80
1941	0.028668627	80
1942	0.040364518	80
1943	0.033420013	80
1944	0.024638632	80
1945	0.024335826	80
1946	0.033522989	80
1947	0.044405645	80
1948	0.046823642	80
1949	0.050470676	80
1950	0.042547061	80
1951	0.036016131	80
1952	0.033841381	80
1953	0.027198013	80
1954	0.019041169	80
1955	0.020985475	80
1956	0.023784763	80
1957	0.028342999	80
1958	0.038687951	80
1959	0.041034143	80
1960	0.054660424	80
1961	0.049515501	80
1962	0.055380145	80
1963	0.034214879	80
1964	0.018404386	80
1965	0.014284773	80
1966	0.011171547	80
1967	0.005401529	80
1968	0.006106222	80
1969	0.006582696	80
1970	0.009368068	80
1971	0.015897328	80
1972	0.018996639	80
1973	0.021117953	80
1974	0.020448328	80
1975	0.025814789	80
1976	0.015612334	80
1977	0.016813539	80
1978	0.017453663	80
1979	0.016069883	80
1980	0.015309528	80
1981	0.017313392	80
1982	0.020506217	80
1983	0.038268253	80
1984	0.048952749	80
1985	0.033158954	80
1986	0.034139178	80
1987	0.023986262	80
1988	0.008486368	80
1989	0.005901382	80
1990	0.006406801	80
1991	0.00549059	80
1992	0.004390691	80
1993	0.005857965	80
1994	0.006208641	80
1995	0.008216959	80
1996	0.006830953	80
1997	0.012245841	80
1998	0.010570387	80
1999	0.01437773	80
2000	0.016231862	80
2001	0.018342043	80
2002	0.013630734	80
2003	0.021264903	80
2004	0.025382288	80
2005	0.019633423	80
2006	0.038687951	80
2007	0.044151823	80
2008	0.060855706	80
2009	0.051479288	80
2010	0.02851444	80
2011	0.012847	80
2012	0.007886322	80
2013	0.007868509	80
2014	0.007688162	80
2015	0.004880524	80
2016	0.005488363	80
2017	0.004881637	80
2018	0.004515376	80
2019	0.007469963	80
2020	0.00939256	80
2021	0.008906066	80
2022	0.014882036	80
2023	0.016264703	80
2024	0.008877121	80
2025	0.005580764	80
2026	0.006041653	80
2027	0.00810452	80
2028	0.011266174	80
2029	0.01290489	80
2030	0.017118016	80
2031	0.018991629	80
2032	0.023097882	80
2033	0.010570387	80
2034	0.009913565	80
2035	0.006465804	80
2036	0.007169383	80
2037	0.005901382	80
2038	0.005766121	80
2039	0.004880524	80
2040	0.005488363	80
2041	0.00390531	80
2042	0.004515376	80
2043	0.00597597	80
2044	0.010246429	80
2045	0.011132583	80
2046	0.01409385	80
2047	0.012245841	80
2048	0.011294005	80
2049	0.008744644	80
2050	0.008850403	80
2051	0.009378088	80
2052	0.010299865	80
2053	0.010816417	80
2054	0.01868103	80
2055	0.021490337	80
2056	0.040895542	80
2057	0.035112166	80
2058	0.040210888	80
2059	0.02297765	80
2060	0.023415161	80
2061	0.018114938	80
2062	0.007047481	80
2063	0.007320786	80
2064	0.0060372	80
2065	0.005369801	80
2066	0.005644219	80
2067	0.00597597	80
2068	0.008538691	80
2069	0.008906066	80
2070	0.015809381	80
2071	0.018234057	80
2072	0.008340531	80
2073	0.009221118	80
2074	0.007425433	80
2075	0.005009662	80
2076	0.003976559	80
2077	0.006920013	80
2078	0.009110906	80
2079	0.017540497	80
2080	0.012936061	80
2081	0.01409385	80
2082	0.009913565	80
2083	0.007274029	80
2084	0.006452445	80
2085	0.007868509	80
2086	0.005125441	80
2087	0.00549059	80
2088	0.006586036	80
2089	0.004393474	80
2090	0.006208641	80
2091	0.00597597	80
2092	0.008538691	80
2093	0.012245841	80
2094	0.011744875	80
2095	0.008906066	80
2096	0.006100655	80
2097	0.003296358	80
2098	0.002194232	80
2099	0.001097116	80
2100	0.000456436	80
2101	0.002302218	80
2102	0.00325628	80
2103	0.003050328	80
2104	0.011132583	80
2105	0.01409385	80
2106	0.007930852	80
2107	0.008082255	80
2108	0.006452445	80
2109	0.007868509	80
2110	0.005766121	80
2111	0.006710721	80
2112	0.004390691	80
2113	0.005857965	80
2114	0.006773063	80
2115	0.00597597	80
2116	0.010246429	80
2117	0.010019324	80
2118	0.010570387	80
2119	0.010019324	80
2120	0.007320786	80
2121	0.004395144	80
2122	0.002438036	80
2123	0.001097116	80
2124	0.000410792	80
2125	0.000410792	80
2126	0.001097116	80
2127	0.003050328	80
2128	0.013359099	80
2129	0.01409385	80
2130	0.010904921	80
2131	0.008082255	80
2132	0.005735507	80
2133	0.0072128	80
2134	0.006406801	80
2135	0.006710721	80
2136	0.004939527	80
2137	0.004393474	80
2138	0.005644219	80
2139	0.008216959	80
2140	0.007684822	80
2141	0.010019324	80
2142	0.011744875	80
2143	0.008906066	80
2144	0.004880524	80
2145	0.002930096	80
2146	0.002925643	80
2147	0.00134092	80
2148	0.001001932	80
2149	0.003649261	80
2150	0.004759179	80
2151	0.004729121	80
2152	0.010019324	80
2153	0.010570387	80
2154	0.008922208	80
2155	0.008082255	80
2156	0.007169383	80
2157	0.007868509	80
2158	0.007688162	80
2159	0.007320786	80
2160	0.007163817	80
2161	0.017533818	80
2162	0.015134189	80
2163	0.016249118	80
2164	0.024441585	80
2165	0.032723113	80
2166	0.038249884	80
2167	0.028753234	80
2168	0.023014388	80
2169	0.019281633	80
2170	0.017038418	80
2171	0.018074861	80
2172	0.019128003	80
2173	0.019643442	80
2174	0.028196049	80
2175	0.030712569	80
2176	0.058813434	80
2177	0.030859519	80
2178	0.029445124	80
2179	0.012847	80
2180	0.007169383	80
2181	0.006557091	80
2182	0.007047481	80
2183	0.007320786	80
2184	0.006586036	80
2185	0.005369801	80
2186	0.004515376	80
2187	0.006722967	80
2188	0.006830953	80
2189	0.010518064	80
2190	0.018861378	80
2191	0.026868488	80
2192	0.015612334	80
2193	0.016045948	80
2194	0.017750903	80
2195	0.017072929	80
2196	0.017679098	80
2197	0.018781223	80
2198	0.027157935	80
2199	0.042608847	80
2200	0.033559727	80
2201	0.027198013	80
2202	0.011896278	80
2203	0.009698706	80
2204	0.007886322	80
2205	0.006557091	80
2206	0.006406801	80
2207	0.004880524	80
2208	0.0060372	80
2209	0.005369801	80
2210	0.004515376	80
2211	0.008216959	80
2212	0.006830953	80
2213	0.013359099	80
2214	0.011744875	80
2215	0.013359099	80
2216	0.006710721	80
2217	0.004028882	80
2218	0.003073706	80
2219	0.001580827	80
2220	0.004161359	80
2221	0.003958746	80
2222	0.005450512	80
2223	0.00381291	80
2224	0.010019324	80
2225	0.010570387	80
2226	0.010904921	80
2227	0.007274029	80
2228	0.009429297	80
2229	0.023707948	80
2230	0.031380524	80
2231	0.022468335	80
2232	0.0270878	80
2233	0.01971803	80
2234	0.018422198	80
2235	0.023480287	80
2236	0.027759095	80
2237	0.026962002	80
2238	0.025711813	80
2239	0.036597252	80
2240	0.021246534	80
2241	0.014407788	80
2242	0.015613447	80
2243	0.017981347	80
2244	0.01512918	80
2245	0.022060882	80
2246	0.029696164	80
2247	0.034747017	80
2248	0.053848859	80
2249	0.051850003	80
2250	0.046840341	80
2251	0.040853795	80
2252	0.032881196	80
2253	0.033237439	80
2254	0.030230528	80
2255	0.030899596	80
2256	0.042722399	80
2257	0.048181261	80
2258	0.041399848	80
2259	0.050486262	80
2260	0.065521372	80
2261	0.073628118	80
2262	0.059720183	80
2263	0.054680463	80
2264	0.050938245	80
2265	0.034533271	80
2266	0.026161569	80
2267	0.025609393	80
2268	0.032434779	80
2269	0.029105024	80
2270	0.0367776	80
2271	0.073132162	80
2272	0.095578788	80
2273	0.084440639	80
2274	0.074143	80
2275	0.068001154	80
2276	0.070508212	80
2277	0.058603028	80
2278	0.049241639	80
2279	0.051734781	80
2280	0.047165969	80
2281	0.046534752	80
2282	0.042263737	80
2283	0.051213776	80
2284	0.069164509	80
2285	0.069623172	80
2286	0.082786337	80
2287	0.059579912	80
2288	0.043263442	80
2289	0.047545034	80
2290	0.035839123	80
2291	0.047104183	80
2292	0.035628717	80
2293	0.04414069	80
2294	0.060078095	80
2295	0.070205406	80
2296	0.073118802	80
2297	0.095096747	80
2298	0.071154458	80
2299	0.052285844	80
2300	0.033482355	80
2301	0.047291211	80
2302	0.029512476	80
2303	0.016329272	80
2304	0.011306251	80
2305	0.015405268	80
2306	0.017439191	80
2307	0.016761216	80
2308	0.026771635	80
2309	0.045112008	80
2310	0.049650762	80
2311	0.05530667	80
2312	0.038552134	80
2313	0.027047723	80
2314	0.035188424	80
2315	0.036236556	80
2316	0.037572466	80
2317	0.034344017	80
2318	0.037256858	80
2319	0.047424802	80
