# Location:	Hot/Abu Dhabi Airport, Year: 2021-2040, Longitude: -54.650, STD Longitude: -55, Latitude: 24.430	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
2994 37.13 201.71 192.06 9.20 392.23
2995 35.54 39.15 36.08 6.50 394.37
2996 34.57 0.00 0.00 6.20 401.17
2997 33.60 0.00 0.00 5.80 398.81
2998 32.69 0.00 0.00 4.80 398.94
2999 31.77 0.00 0.00 5.10 398.05
3000 30.85 0.00 0.00 4.40 400.11
3001 30.37 0.00 0.00 3.20 394.95
3002 29.85 0.00 0.00 3.60 396.20
3003 29.33 0.00 0.00 4.10 393.03
3004 29.06 0.00 0.00 4.10 391.07
3005 28.78 0.00 0.00 3.60 390.46
3006 28.59 2.59 0.00 2.80 394.92
3007 30.61 98.37 134.31 2.80 398.03
3008 32.56 287.81 338.84 3.90 395.43
3009 34.65 491.50 502.92 3.40 397.16
3010 36.78 686.48 593.91 3.00 393.40
3011 38.70 835.51 604.18 2.60 392.40
3012 40.34 936.02 623.44 3.90 394.10
3013 41.62 975.40 677.19 1.70 394.94
3014 42.37 899.26 599.46 1.70 399.27
3015 42.64 775.71 580.41 2.60 399.67
3016 42.31 586.86 501.24 2.40 410.61
3017 41.40 399.79 450.43 2.80 411.24
3018 40.01 199.38 265.84 2.20 415.03
3019 38.37 40.69 59.94 1.60 421.08
3020 37.10 0.00 0.00 1.50 422.07
3021 35.83 0.00 0.00 2.00 421.79
3022 34.56 0.00 0.00 3.20 415.44
3023 33.29 0.00 0.00 4.60 412.13
3024 32.12 0.00 0.00 6.20 412.26
3025 31.07 0.00 0.00 4.80 412.15
3026 29.91 0.00 0.00 3.20 410.30
3027 28.76 0.00 0.00 2.80 408.65
3028 28.13 0.00 0.00 3.00 403.51
3029 27.50 0.00 0.00 2.80 394.59
3030 27.04 2.67 0.00 2.40 390.48
3031 28.91 99.76 231.86 3.20 394.17
3032 30.77 299.12 479.46 4.40 393.13
3033 32.75 514.91 623.87 4.40 394.09
3034 34.70 713.07 651.87 4.80 392.88
3035 36.48 863.30 684.87 4.60 394.03
3036 37.99 964.70 727.22 5.30 395.61
3037 39.15 1003.52 781.55 5.90 396.80
3038 39.87 958.42 799.38 6.20 401.40
3039 40.11 826.68 718.33 6.70 402.78
3040 39.83 646.28 661.38 6.20 406.09
3041 38.88 428.75 577.21 5.80 403.04
3042 37.44 214.10 397.46 5.10 407.20
3043 35.73 41.32 102.77 5.30 409.67
3044 34.71 0.00 0.00 4.60 414.00
3045 33.68 0.00 0.00 4.10 409.49
3046 32.71 0.00 0.00 3.60 408.13
3047 31.73 0.00 0.00 3.90 407.39
3048 30.75 0.00 0.00 4.10 404.11
3049 30.29 0.00 0.00 4.80 402.59
3050 29.78 0.00 0.00 5.10 403.99
3051 29.26 0.00 0.00 5.10 404.17
3052 28.99 0.00 0.00 4.60 403.50
3053 28.71 0.00 0.00 4.40 398.69
3054 28.51 3.21 0.00 3.40 396.37
3055 30.64 102.42 287.01 2.40 395.59
3056 32.76 306.52 533.74 1.90 390.90
3057 35.13 536.34 679.08 2.00 391.01
3058 37.42 734.38 736.83 1.30 387.47
3059 39.48 891.93 778.35 1.50 387.53
3060 41.13 969.18 740.38 1.60 386.47
3061 42.35 985.52 722.55 1.30 385.03
3062 43.13 943.16 749.11 1.40 385.44
3063 43.46 834.09 758.54 1.60 387.63
3064 43.25 657.95 699.16 2.80 391.45
3065 42.33 442.92 622.65 4.40 393.82
3066 40.85 218.86 419.27 5.30 396.65
3067 39.07 41.57 94.84 6.20 408.22
3068 37.82 0.00 0.00 4.60 411.26
3069 36.57 0.00 0.00 4.40 410.03
3070 35.32 0.00 0.00 4.60 406.06
3071 34.07 0.00 0.00 3.90 404.79
3072 32.87 0.00 0.00 3.90 401.42
3073 31.89 0.00 0.00 3.20 397.53
3074 30.81 0.00 0.00 2.20 396.33
3075 29.73 0.00 0.00 3.20 395.59
3076 29.14 0.00 0.00 3.90 394.82
3077 28.54 0.00 0.00 2.40 392.46
3078 28.11 3.13 0.00 2.40 391.25
3079 29.98 98.95 197.28 2.40 394.34
3080 31.82 293.43 429.85 2.00 388.50
3081 33.84 517.44 598.16 1.90 390.33
3082 35.84 705.70 637.97 2.20 381.12
3083 37.58 843.63 620.27 2.20 385.70
3084 39.02 936.25 633.05 3.60 388.14
3085 40.06 950.76 612.42 2.80 388.35
3086 40.69 900.78 613.40 3.60 387.32
3087 40.89 788.45 611.12 4.40 385.24
3088 40.65 634.38 618.74 4.40 387.39
3089 39.75 422.86 537.29 3.90 389.84
3090 38.35 212.70 349.79 3.40 395.71
3091 36.69 42.89 103.01 1.90 405.02
3092 35.69 0.00 0.00 1.60 411.91
3093 34.68 0.00 0.00 1.50 410.73
3094 33.68 0.00 0.00 0.60 407.13
3095 32.73 0.00 0.00 0.90 406.45
3096 31.78 0.00 0.00 2.00 405.22
3097 31.32 0.00 0.00 2.60 401.91
3098 30.84 0.00 0.00 2.80 401.20
3099 30.35 0.00 0.00 3.00 399.75
3100 30.09 0.00 0.00 3.60 401.98
3101 29.83 0.00 0.00 2.00 399.55
3102 29.65 3.91 0.00 1.30 398.64
3103 31.77 103.33 109.89 1.50 407.02
3104 33.65 288.24 293.07 2.20 407.02
3105 35.85 501.98 448.25 1.40 401.78
3106 38.03 701.63 557.62 1.90 397.42
3107 40.01 857.48 627.88 2.40 397.07
3108 41.64 947.07 650.71 2.60 394.30
3109 42.70 915.54 559.30 2.60 397.51
3110 43.38 879.53 592.43 3.20 397.41
3111 43.58 745.18 515.86 3.00 395.26
