# Location:	Subtropic/Chennai airport, Year: 2021-2040, Longitude: -80.183, STD longitude: -82.5, Latitude: 13.000	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
6956 30.21 0.00 0.00 1.30 423.95
6957 29.39 0.00 0.00 0.20 423.02
6958 28.56 0.00 0.00 0.00 421.37
6959 27.73 0.00 0.00 0.00 423.03
6960 26.90 0.00 0.00 0.10 420.31
6961 26.23 0.00 0.00 0.50 418.81
6962 25.55 0.00 0.00 1.10 414.29
6963 24.96 0.00 0.00 1.50 414.86
6964 24.58 0.00 0.00 1.10 414.87
6965 24.08 0.00 0.00 0.50 415.65
6966 23.91 0.00 0.00 0.80 414.10
6967 24.28 24.55 0.00 0.30 413.65
6968 25.27 175.52 83.05 0.40 403.19
6969 27.19 520.05 562.89 0.90 384.06
6970 28.70 684.81 608.39 1.10 381.21
6971 30.26 927.54 737.62 0.90 376.18
6972 29.53 279.91 26.60 0.90 413.43
6973 30.16 628.03 240.93 2.60 392.03
6974 29.51 242.12 10.86 2.60 411.36
6975 29.23 327.42 52.70 1.80 405.21
6976 28.32 37.84 0.00 0.50 425.37
6977 27.54 19.25 0.00 1.10 423.26
6978 26.88 13.22 0.00 1.60 414.92
6979 26.40 0.00 0.00 7.41 425.99
6980 25.67 0.00 0.00 2.90 423.66
6981 25.56 0.00 0.00 3.21 418.55
6982 25.18 0.00 0.00 2.00 415.12
6983 24.73 0.00 0.00 1.30 411.25
6984 24.42 0.00 0.00 1.10 408.22
6985 24.05 0.00 0.00 1.00 408.13
6986 23.62 0.00 0.00 0.50 404.58
6987 23.18 0.00 0.00 0.30 403.78
6988 22.95 0.00 0.00 0.40 403.38
6989 22.71 0.00 0.00 0.20 403.36
6990 22.55 0.00 0.00 0.10 399.98
6991 23.50 49.64 42.47 0.50 399.61
6992 24.82 185.08 96.71 1.30 398.91
6993 25.11 184.56 5.34 1.60 411.27
6994 27.02 571.40 288.82 3.51 399.15
6995 26.99 245.58 11.24 2.60 411.69
6996 27.80 527.71 116.70 4.21 397.10
6997 29.40 929.87 693.58 2.60 380.05
6998 30.53 899.63 774.28 2.00 377.54
6999 30.55 473.10 194.83 2.90 398.07
7000 30.47 435.49 449.23 3.81 391.34
7001 29.72 189.65 231.19 3.81 398.85
7002 28.68 25.20 0.00 4.91 408.10
7003 28.07 0.00 0.00 3.51 410.95
7004 27.47 0.00 0.00 1.80 411.63
7005 26.87 0.00 0.00 0.50 411.80
7006 26.26 0.00 0.00 0.10 412.28
7007 25.66 0.00 0.00 0.00 407.76
7008 25.05 0.00 0.00 0.00 409.33
7009 24.58 0.00 0.00 1.10 412.80
7010 23.93 0.00 0.00 0.60 409.72
7011 23.44 0.00 0.00 1.30 407.68
7012 23.20 0.00 0.00 2.20 406.95
7013 22.83 0.00 0.00 1.10 405.60
7014 22.23 0.00 0.00 0.20 406.25
7015 21.89 15.05 0.00 0.10 411.15
7016 23.00 50.66 0.00 0.30 414.74
7017 23.92 161.36 0.00 0.10 411.26
7018 24.86 259.29 11.32 0.10 410.48
7019 26.41 554.83 154.69 1.30 402.11
7020 27.38 521.95 96.40 0.20 412.05
7021 28.23 593.77 197.07 0.30 412.77
7022 27.81 133.23 0.00 0.50 427.00
7023 28.08 433.42 145.48 2.60 399.89
7024 28.38 481.28 563.45 2.90 386.25
7025 27.96 178.04 188.75 1.60 401.97
7026 27.21 23.99 0.00 0.60 411.75
7027 26.73 0.00 0.00 0.00 411.63
7028 26.25 0.00 0.00 0.00 412.38
7029 25.74 0.00 0.00 0.00 413.18
7030 25.25 0.00 0.00 0.00 412.02
7031 24.90 0.00 0.00 0.30 412.87
7032 24.37 0.00 0.00 2.00 408.96
7033 23.98 0.00 0.00 0.80 406.80
7034 23.52 0.00 0.00 2.40 404.02
7035 23.06 0.00 0.00 3.51 400.53
7036 22.80 0.00 0.00 2.60 398.36
7037 22.54 0.00 0.00 1.80 399.53
7038 22.34 0.00 0.00 2.40 397.89
7039 23.17 46.35 45.39 1.30 403.36
7040 24.03 143.13 14.34 1.30 404.54
7041 25.00 255.72 21.08 1.60 405.18
7042 26.09 433.90 108.62 1.30 398.82
7043 26.84 453.07 49.53 1.60 403.81
7044 27.88 644.38 232.75 2.90 399.83
7045 28.76 708.61 295.71 4.61 397.52
7046 29.27 644.88 316.05 5.61 398.01
7047 29.40 517.31 220.72 9.42 401.92
7048 29.13 356.93 216.10 7.61 408.14
7049 28.55 226.62 355.85 6.61 403.99
7050 27.60 40.58 86.41 3.51 411.59
7051 27.27 0.00 0.00 4.21 415.09
7052 26.93 0.00 0.00 5.41 415.48
7053 26.60 0.00 0.00 5.41 416.95
7054 26.26 0.00 0.00 3.81 413.22
7055 25.93 0.00 0.00 4.21 412.55
7056 25.59 0.00 0.00 3.21 410.06
7057 25.16 0.00 0.00 3.51 413.78
7058 25.51 0.00 0.00 2.00 416.87
7059 25.53 0.00 0.00 1.50 419.43
7060 25.55 0.00 0.00 2.00 423.21
7061 25.56 0.00 0.00 2.60 426.31
7062 23.58 0.00 0.00 2.60 418.27
7063 24.81 25.65 0.00 2.60 427.51
7064 25.03 114.76 0.00 1.00 423.75
7065 27.42 184.25 2.81 0.90 430.40
7066 27.86 226.58 8.70 0.10 434.49
7067 29.16 447.19 47.53 0.10 425.39
7068 29.82 452.30 29.15 0.20 431.00
7069 30.21 409.27 21.90 0.20 435.87
7070 29.90 380.27 28.48 0.10 437.18
7071 29.84 168.37 1.26 0.40 449.01
7072 28.84 66.17 0.00 0.50 449.09
7073 28.63 16.04 0.00 0.60 454.18
7074 28.72 8.08 0.00 0.50 448.58
7075 28.33 0.00 0.00 0.50 445.51
7076 27.85 0.00 0.00 0.40 442.14
7077 27.41 0.00 0.00 0.20 441.75
7078 27.27 0.00 0.00 0.10 435.58
7079 26.65 0.00 0.00 1.30 433.67
7080 26.55 0.00 0.00 0.60 426.83
7081 26.08 0.00 0.00 0.20 425.48
7082 25.53 0.00 0.00 0.80 418.49
7083 25.08 0.00 0.00 1.80 415.29
7084 24.76 0.00 0.00 1.50 411.19
7085 24.45 0.00 0.00 0.20 407.12
7086 24.23 0.00 0.00 0.20 403.67
7087 25.31 69.24 210.30 0.30 408.14
7088 26.85 261.72 437.79 0.80 409.09
7089 28.67 508.44 633.98 2.60 408.91
7090 30.45 722.90 766.66 2.20 405.51
7091 31.87 837.68 668.86 2.00 410.53
7092 32.66 777.90 470.14 2.40 421.98
7093 32.81 602.90 168.75 2.60 430.71
7094 32.86 699.07 396.74 4.21 417.60
7095 32.33 308.35 44.35 6.61 438.66
7096 31.52 244.78 27.39 11.92 431.43
7097 30.49 96.04 0.00 4.21 436.16
7098 29.47 25.52 0.00 5.41 430.24
7099 28.93 0.00 0.00 3.51 431.17
7100 28.39 0.00 0.00 3.81 427.43
7101 27.85 0.00 0.00 2.20 424.51
7102 27.31 0.00 0.00 9.42 423.93
7103 26.77 0.00 0.00 4.21 420.21
7104 26.22 0.00 0.00 4.21 418.86
7105 25.76 0.00 0.00 2.00 418.19
7106 25.29 0.00 0.00 0.60 413.10
7107 24.90 0.00 0.00 1.50 411.07
7108 24.63 0.00 0.00 0.40 407.92
7109 24.36 0.00 0.00 0.80 407.31
7110 24.17 0.00 0.00 0.60 405.42
7111 24.86 34.60 0.00 0.60 409.00
7112 25.34 97.19 0.00 0.10 409.89
7113 27.50 417.85 284.79 1.10 392.13
7114 28.60 422.05 100.46 2.00 398.45
7115 29.99 624.34 257.48 0.40 394.26
7116 30.84 596.78 157.72 2.20 399.87
7117 31.63 670.25 259.69 4.61 395.16
7118 32.50 790.78 588.43 3.51 387.13
7119 32.73 577.43 418.64 0.60 394.18
7120 32.56 420.04 477.13 1.80 395.49
7121 31.89 236.26 422.68 1.30 391.65
7122 30.79 32.43 25.77 1.50 409.11
7123 30.04 0.00 0.00 2.40 411.16
7124 29.29 0.00 0.00 3.21 407.76
7125 28.54 0.00 0.00 1.30 404.20
7126 27.79 0.00 0.00 0.60 400.23
7127 27.03 0.00 0.00 0.30 401.06
7128 26.28 0.00 0.00 0.50 402.03
7129 25.60 0.00 0.00 0.10 400.03
7130 24.95 0.00 0.00 0.60 399.43
7131 24.13 0.00 0.00 0.60 402.41
7132 23.68 0.00 0.00 0.20 400.50
7133 23.23 0.00 0.00 0.20 397.69
7134 22.91 0.00 0.00 0.80 399.14
7135 23.89 56.55 156.66 0.60 402.51
7136 25.49 253.08 419.74 0.20 394.76
7137 27.10 453.90 441.74 0.20 393.99
7138 28.65 640.57 546.84 0.30 390.32
7139 30.03 780.58 597.69 2.00 383.90
7140 31.09 836.61 570.48 2.60 386.38
7141 31.81 830.81 577.03 2.40 385.71
7142 32.12 732.41 524.95 2.20 390.90
7143 32.09 589.79 481.29 1.30 393.72
7144 31.55 406.73 452.64 1.60 393.61
7145 30.55 199.65 356.88 0.20 395.49
7146 29.31 30.88 15.65 2.60 392.56
7147 28.56 0.00 0.00 1.50 395.36
7148 27.81 0.00 0.00 2.40 390.41
7149 27.06 0.00 0.00 4.61 388.78
7150 26.31 0.00 0.00 1.80 390.10
7151 25.56 0.00 0.00 1.80 387.75
7152 24.90 0.00 0.00 1.00 387.14
7153 24.42 0.00 0.00 2.90 384.67
7154 23.87 0.00 0.00 2.20 382.90
7155 23.32 0.00 0.00 4.21 380.60
7156 23.01 0.00 0.00 5.41 380.85
7157 22.70 0.00 0.00 2.90 379.11
7158 22.47 0.00 0.00 0.80 373.03
7159 23.46 57.18 154.89 0.60 379.76
7160 24.62 190.52 123.35 1.00 388.13
7161 26.03 398.23 263.87 0.60 384.29
7162 27.61 609.29 430.93 0.50 381.65
7163 28.90 718.88 445.83 0.40 379.86
7164 30.31 924.40 733.06 0.30 376.18
7165 31.01 801.05 510.44 0.20 382.89
7166 31.38 735.59 536.58 0.90 384.84
7167 31.32 560.35 390.93 0.20 386.17
7168 30.69 352.28 179.50 1.50 394.12
7169 29.70 178.28 143.88 1.80 399.11
7170 28.52 29.28 5.28 0.90 398.50
7171 28.06 0.00 0.00 0.90 403.33
7172 27.59 0.00 0.00 0.60 403.03
7173 27.13 0.00 0.00 0.60 406.07
7174 26.66 0.00 0.00 1.30 409.20
7175 26.19 0.00 0.00 0.30 412.30
7176 25.73 0.00 0.00 0.60 413.98
7177 25.57 0.00 0.00 0.20 406.24
7178 25.44 0.00 0.00 0.20 410.11
7179 25.31 0.00 0.00 0.10 410.18
7180 25.27 0.00 0.00 0.30 413.73
7181 25.22 0.00 0.00 0.40 412.45
7182 25.21 0.00 0.00 0.20 417.33
7183 25.97 48.12 68.04 1.30 420.18
7184 27.75 280.03 453.68 3.81 404.24
7185 29.17 438.09 374.30 1.50 407.59
7186 29.99 464.14 152.92 2.20 412.68
7187 31.11 667.20 317.99 1.30 410.84
7188 31.65 579.43 145.05 0.20 423.26
7189 31.73 455.34 70.33 1.60 442.15
7190 30.57 164.01 2.61 1.50 455.99
7191 29.82 52.75 0.00 1.10 458.22
7192 29.53 154.55 0.00 1.60 439.95
7193 28.98 95.00 0.00 3.21 435.19
7194 28.52 17.73 0.00 2.00 432.26
7195 28.20 0.00 0.00 1.30 433.16
7196 27.92 0.00 0.00 1.00 434.19
7197 27.58 0.00 0.00 1.30 425.74
7198 27.24 0.00 0.00 1.10 425.71
7199 26.83 0.00 0.00 1.10 424.30
7200 25.70 0.00 0.00 4.21 425.43
7201 26.23 0.00 0.00 6.01 427.86
7202 25.68 0.00 0.00 4.21 423.06
7203 25.24 0.00 0.00 2.00 420.91
7204 25.06 0.00 0.00 1.10 418.37
7205 24.79 0.00 0.00 0.40 416.30
7206 24.63 0.00 0.00 2.90 415.92
7207 25.18 43.73 39.32 3.51 418.69
7208 26.55 237.78 325.95 2.00 406.52
7209 28.03 454.18 428.29 1.10 401.42
7210 29.77 737.11 719.68 0.20 389.51
7211 30.33 570.00 206.33 0.60 409.81
7212 30.42 451.98 39.09 3.21 420.68
7213 30.54 476.36 49.94 2.60 415.04
7214 30.01 255.63 6.69 2.90 423.78
7215 29.20 104.99 0.00 0.50 433.14
7216 28.49 82.19 0.00 0.50 433.48
7217 27.95 112.50 23.92 1.50 425.36
7218 27.29 24.83 0.00 0.10 421.77
7219 26.83 0.00 0.00 0.10 422.72
7220 26.73 0.00 0.00 0.60 419.27
7221 25.97 0.00 0.00 0.20 418.38
7222 26.11 0.00 0.00 0.10 417.81
7223 25.88 0.00 0.00 0.20 415.53
7224 25.68 0.00 0.00 0.90 414.78
7225 24.81 0.00 0.00 0.60 416.35
7226 23.92 0.00 0.00 0.30 417.39
7227 23.12 0.00 0.00 0.90 413.35
7228 24.82 0.00 0.00 0.80 417.08
7229 25.00 0.00 0.00 0.50 419.89
7230 24.88 0.00 0.00 1.30 416.85
7231 25.12 26.68 0.00 0.90 418.00
7232 25.34 21.92 0.00 0.80 426.82
7233 25.90 116.51 0.00 0.60 422.34
7234 27.21 341.70 36.32 0.40 416.18
7235 27.83 334.30 15.48 0.40 424.12
7236 28.25 408.37 23.79 1.30 426.95
7237 28.48 489.39 78.66 1.30 423.15
7238 29.27 417.49 36.97 0.20 430.23
7239 29.65 320.46 25.84 1.80 435.04
7240 29.39 205.39 17.53 1.80 436.77
7241 29.11 55.99 0.00 3.51 443.37
7242 28.43 14.51 0.00 1.30 437.93
7243 28.13 0.00 0.00 2.00 434.87
7244 27.64 0.00 0.00 0.60 430.66
7245 27.20 0.00 0.00 1.50 430.11
7246 26.62 0.00 0.00 1.30 423.08
7247 26.21 0.00 0.00 2.00 422.14
7248 25.76 0.00 0.00 0.90 416.70
7249 25.26 0.00 0.00 0.60 419.21
7250 24.73 0.00 0.00 0.80 415.86
7251 24.07 0.00 0.00 1.10 411.51
7252 23.71 0.00 0.00 1.60 405.87
7253 23.35 0.00 0.00 0.60 399.95
7254 23.09 0.00 0.00 0.20 398.16
7255 23.98 48.76 59.66 0.60 405.29
7256 25.35 210.54 162.06 3.51 404.36
7257 27.02 424.03 379.81 6.01 401.63
7258 28.48 571.69 368.21 6.61 400.26
7259 29.46 608.67 250.51 6.61 408.41
7260 30.34 691.78 290.07 3.21 408.62
7261 31.27 815.45 533.59 6.61 401.10
7262 31.70 702.80 484.74 8.01 404.36
7263 31.77 573.52 470.22 9.42 408.62
7264 31.28 372.09 319.77 8.01 415.76
7265 30.26 149.50 114.92 8.01 426.99
7266 29.08 20.55 0.00 8.61 423.81
7267 28.77 0.00 0.00 6.61 428.96
7268 28.45 0.00 0.00 3.51 429.58
7269 28.14 0.00 0.00 3.21 428.45
7270 27.82 0.00 0.00 1.30 424.27
7271 27.51 0.00 0.00 1.10 423.18
7272 27.19 0.00 0.00 1.30 416.95
7273 27.15 0.00 0.00 0.90 406.43
7274 27.13 0.00 0.00 0.60 405.74
7275 27.12 0.00 0.00 1.50 417.42
7276 27.12 0.00 0.00 5.11 418.28
7277 27.12 0.00 0.00 2.60 418.48
7278 27.13 0.00 0.00 2.60 420.16
7279 28.40 65.84 207.71 2.90 422.91
7280 30.48 283.72 473.83 3.21 419.66
7281 31.09 267.69 60.76 1.00 442.28
7282 31.74 362.66 47.82 0.50 443.12
7283 33.03 606.92 273.83 1.10 432.61
7284 33.45 431.93 57.97 0.80 447.82
7285 32.99 251.56 25.98 1.80 458.32
7286 34.85 841.88 670.97 1.30 414.03
7287 35.20 508.75 263.65 1.10 432.14
7288 34.39 208.82 29.07 1.00 453.66
7289 33.52 137.12 80.15 0.20 448.02
7290 32.74 10.21 0.00 0.80 439.17
7291 32.11 0.00 0.00 1.10 439.39
7292 31.48 0.00 0.00 0.20 437.39
7293 30.85 0.00 0.00 0.30 436.12
7294 30.19 0.00 0.00 0.10 439.09
7295 29.60 0.00 0.00 0.00 440.79
7296 28.97 0.00 0.00 0.10 439.85
7297 28.59 0.00 0.00 0.00 440.30
7298 27.80 0.00 0.00 0.00 437.16
7299 27.00 0.00 0.00 0.10 431.45
7300 26.57 0.00 0.00 0.10 428.71
7301 26.11 0.00 0.00 0.00 424.69
7302 25.69 0.00 0.00 0.00 424.97
7303 26.23 28.06 0.00 0.00 425.58
7304 26.59 65.66 0.00 0.10 430.40
7305 27.40 195.03 5.38 0.10 424.02
7306 28.10 256.61 9.00 0.70 427.13
7307 29.05 398.00 29.51 0.50 413.07
7308 29.75 440.98 32.53 1.00 427.97
7309 30.64 581.72 163.79 0.20 407.58
7310 31.06 486.25 117.21 0.30 410.17
7311 31.19 397.04 112.71 0.10 411.16
7312 31.39 455.50 573.83 0.10 396.25
7313 31.00 214.80 358.83 0.00 399.89
7314 30.19 32.70 51.79 0.10 399.38
7315 29.74 0.00 0.00 0.30 402.77
7316 29.29 0.00 0.00 0.20 406.40
7317 28.84 0.00 0.00 0.10 405.41
7318 28.39 0.00 0.00 0.00 406.11
7319 27.93 0.00 0.00 0.80 409.02
7320 27.48 0.00 0.00 0.90 411.85
7321 25.40 0.00 0.00 0.40 419.55
7322 26.17 0.00 0.00 0.00 417.89
7323 25.47 0.00 0.00 0.10 420.60
7324 26.23 0.00 0.00 0.30 422.74
7325 24.79 0.00 0.00 0.30 419.18
7326 24.73 0.00 0.00 0.00 420.62
7327 26.57 18.40 0.00 0.00 430.38
7328 28.00 105.53 0.00 0.20 432.35
7329 28.69 164.97 1.50 0.20 433.82
7330 29.00 152.09 0.00 0.30 440.82
7331 29.58 253.16 2.74 1.00 439.39
7332 30.04 289.14 3.49 1.00 441.10
7333 30.20 211.36 1.57 1.69 446.93
7334 30.18 192.08 1.31 0.90 446.98
7335 30.33 223.97 5.93 0.60 442.66
7336 29.64 188.79 8.06 0.60 439.22
7337 29.78 113.30 15.13 0.70 438.68
7338 29.39 14.06 0.00 0.70 435.83
7339 29.05 0.00 0.00 0.30 429.70
7340 26.64 0.00 0.00 0.10 421.12
7341 27.91 0.00 0.00 1.09 421.78
7342 27.30 0.00 0.00 1.09 421.15
7343 26.69 0.00 0.00 0.40 416.98
7344 25.24 0.00 0.00 0.90 410.82
7345 25.65 0.00 0.00 0.80 410.62
7346 24.85 0.00 0.00 2.29 408.45
7347 23.92 0.00 0.00 1.39 404.69
7348 23.41 0.00 0.00 3.68 400.51
7349 22.91 0.00 0.00 2.29 399.08
7350 22.56 0.00 0.00 0.90 396.56
7351 23.47 48.65 60.02 1.00 400.01
7352 24.75 183.53 103.70 0.30 399.62
7353 26.30 387.17 291.70 0.80 397.16
7354 27.85 562.95 366.28 0.70 402.42
7355 29.04 638.70 302.97 0.60 393.61
7356 30.25 784.15 504.04 0.60 391.36
7357 31.12 792.72 529.20 1.39 393.60
7358 31.52 691.55 477.80 2.29 396.22
7359 31.60 582.88 519.64 4.58 394.89
7360 31.01 346.22 263.90 6.67 400.65
7361 29.92 135.94 84.42 5.67 412.61
7362 28.71 24.75 0.00 7.66 410.49
7363 28.23 0.00 0.00 3.38 415.38
7364 27.74 0.00 0.00 2.29 415.87
7365 27.25 0.00 0.00 1.99 412.97
7366 26.76 0.00 0.00 1.99 410.81
7367 26.27 0.00 0.00 3.38 408.44
7368 25.78 0.00 0.00 1.00 407.74
7369 25.59 0.00 0.00 0.30 410.75
7370 25.43 0.00 0.00 0.90 408.63
7371 25.37 0.00 0.00 2.69 407.87
7372 25.29 0.00 0.00 2.69 409.91
7373 25.22 0.00 0.00 2.89 406.16
7374 25.18 0.00 0.00 2.49 411.58
7375 25.80 34.82 0.00 2.29 413.13
7376 26.23 76.84 0.00 2.49 422.56
7377 27.53 253.69 35.53 1.29 415.35
7378 28.75 367.85 53.80 1.09 415.92
7379 30.70 679.58 357.33 3.18 402.59
7380 32.82 933.22 766.75 5.67 394.81
7381 33.39 664.67 287.25 6.27 408.54
7382 33.81 554.63 211.81 4.98 415.86
7383 34.30 610.40 563.06 5.67 406.35
7384 33.31 151.28 0.00 4.98 440.38
7385 32.49 149.99 149.33 2.49 427.15
7386 31.42 8.45 0.00 0.70 424.10
7387 31.03 0.00 0.00 0.70 429.27
7388 30.64 0.00 0.00 1.00 427.08
7389 30.25 0.00 0.00 1.99 424.87
7390 29.86 0.00 0.00 0.80 425.72
7391 29.47 0.00 0.00 1.99 428.47
7392 29.08 0.00 0.00 1.09 431.71
7393 28.44 0.00 0.00 0.70 433.83
7394 26.37 0.00 0.00 0.90 432.01
7395 27.31 0.00 0.00 1.69 433.65
7396 27.14 0.00 0.00 0.80 437.45
7397 26.95 0.00 0.00 1.00 439.00
7398 26.71 0.00 0.00 1.39 437.66
7399 26.20 20.16 0.00 0.80 436.79
7400 26.51 99.12 0.00 1.09 434.58
7401 27.92 183.35 3.56 2.89 440.91
7402 28.70 287.02 14.04 2.89 442.01
7403 29.50 330.93 18.47 1.39 443.90
7404 29.95 358.51 19.31 4.58 444.50
7405 30.18 344.66 17.64 3.98 445.69
7406 30.35 294.01 11.22 1.59 447.63
7407 30.06 201.61 1.99 1.69 449.53
7408 29.55 81.55 0.00 0.30 457.48
7409 28.74 16.64 0.00 0.40 461.88
7410 26.82 5.65 0.00 2.29 449.10
7411 27.75 0.00 0.00 3.68 452.75
7412 27.90 0.00 0.00 2.89 452.17
7413 27.16 0.00 0.00 3.68 447.37
7414 27.18 0.00 0.00 2.49 446.38
7415 26.77 0.00 0.00 1.99 442.61
7416 26.36 0.00 0.00 1.29 438.86
7417 26.02 0.00 0.00 1.99 434.51
7418 25.61 0.00 0.00 0.30 430.79
7419 25.27 0.00 0.00 0.10 427.58
7420 25.18 0.00 0.00 0.70 425.92
7421 25.01 0.00 0.00 0.20 424.82
7422 24.74 0.00 0.00 1.59 420.96
7423 25.14 30.73 0.00 1.69 423.48
7424 26.94 184.53 139.82 0.30 421.17
7425 27.64 300.50 96.95 0.70 426.90
7426 28.73 277.70 17.09 0.80 434.03
7427 29.12 287.89 10.01 0.40 435.62
7428 29.33 286.65 9.16 0.40 437.61
7429 29.56 319.54 12.44 0.30 427.81
7430 29.82 352.72 43.48 1.00 425.07
7431 30.39 520.93 310.63 1.69 407.66
7432 30.78 488.83 753.71 3.38 396.20
7433 30.51 231.12 549.62 1.39 404.43
7434 29.69 34.12 66.81 0.60 407.95
7435 29.28 0.00 0.00 0.50 411.06
7436 28.87 0.00 0.00 0.40 409.11
7437 28.46 0.00 0.00 0.90 414.66
7438 28.06 0.00 0.00 1.99 414.32
7439 27.65 0.00 0.00 3.18 415.85
7440 27.24 0.00 0.00 4.28 414.58
7441 27.01 0.00 0.00 3.18 414.55
7442 26.77 0.00 0.00 2.89 420.83
7443 26.48 0.00 0.00 6.67 422.26
7444 26.46 0.00 0.00 3.68 425.67
7445 26.26 0.00 0.00 3.38 426.46
7446 26.28 0.00 0.00 1.99 428.59
7447 26.81 28.50 0.00 1.39 435.09
7448 28.16 193.63 173.31 1.00 423.56
7449 29.55 364.43 210.83 0.60 415.36
7450 29.73 325.11 33.52 1.59 435.10
7451 30.76 475.61 104.19 1.39 431.40
7452 31.69 559.31 144.65 1.00 418.57
7453 31.63 328.97 15.46 1.99 446.87
7454 31.28 249.79 6.38 1.00 449.69
7455 30.76 99.75 0.00 1.09 455.71
7456 29.90 35.30 0.00 1.39 460.17
7457 29.01 64.36 0.00 1.00 448.41
7458 28.81 7.10 0.00 1.39 448.69
7459 28.83 0.00 0.00 2.89 444.58
7460 28.57 0.00 0.00 3.38 445.24
7461 28.26 0.00 0.00 2.89 439.29
7462 27.57 0.00 0.00 5.67 440.89
7463 25.81 0.00 0.00 3.98 434.45
7464 26.58 0.00 0.00 1.99 438.97
7465 27.17 0.00 0.00 1.39 441.59
7466 26.64 0.00 0.00 2.49 437.41
7467 26.55 0.00 0.00 1.59 436.05
7468 26.42 0.00 0.00 3.38 436.79
7469 26.27 0.00 0.00 1.29 436.41
7470 26.30 0.00 0.00 1.00 436.72
7471 26.69 18.47 0.00 2.69 439.32
7472 27.10 53.28 0.00 1.29 442.35
7473 27.18 36.54 0.00 0.10 444.58
7474 27.31 51.42 0.00 0.40 446.64
7475 28.35 308.06 25.30 0.00 433.72
7476 29.66 481.27 87.36 0.10 420.74
7477 31.24 725.18 372.64 1.09 405.82
7478 32.68 825.49 786.80 1.39 398.83
7479 33.34 596.33 531.70 3.18 406.42
7480 33.00 221.57 46.89 3.98 426.02
7481 32.28 66.17 0.00 1.09 430.27
7482 31.57 19.86 0.00 1.69 426.77
7483 30.89 0.00 0.00 2.89 429.78
7484 30.20 0.00 0.00 3.68 425.70
7485 29.52 0.00 0.00 2.49 424.60
7486 28.83 0.00 0.00 2.69 422.62
7487 28.14 0.00 0.00 3.18 419.90
7488 27.46 0.00 0.00 1.59 413.02
7489 26.50 0.00 0.00 1.29 409.80
7490 25.46 0.00 0.00 0.90 404.54
7491 24.42 0.00 0.00 0.30 401.99
7492 23.80 0.00 0.00 0.20 396.24
7493 23.19 0.00 0.00 0.20 392.93
7494 22.75 0.00 0.00 0.40 388.31
7495 23.81 56.78 222.21 0.50 390.83
7496 25.68 263.22 558.35 2.69 388.97
7497 27.24 429.27 459.62 2.89 392.26
7498 28.61 565.31 389.24 5.37 390.28
7499 30.15 769.13 594.76 5.37 387.27
7500 31.18 781.53 527.23 5.97 393.76
7501 31.99 813.61 605.52 4.98 391.24
7502 32.27 684.33 496.30 1.09 397.89
7503 32.27 581.13 552.10 1.99 393.60
7504 31.84 435.38 692.68 4.58 391.20
7505 30.84 212.64 505.65 3.38 399.29
7506 29.53 30.58 48.45 1.39 397.13
7507 28.67 0.00 0.00 2.49 399.66
7508 27.81 0.00 0.00 0.80 397.31
7509 26.95 0.00 0.00 0.40 394.42
7510 26.10 0.00 0.00 0.40 390.73
7511 25.33 0.00 0.00 0.20 392.20
7512 24.38 0.00 0.00 0.60 390.19
7513 23.84 0.00 0.00 1.59 388.65
7514 23.21 0.00 0.00 2.69 385.99
7515 22.58 0.00 0.00 2.29 383.75
7516 22.22 0.00 0.00 1.09 382.07
7517 21.86 0.00 0.00 1.09 380.27
7518 21.59 0.00 0.00 1.69 383.56
7519 22.57 52.19 165.55 1.29 384.05
7520 24.29 229.76 326.81 1.99 382.90
7521 23.87 91.83 0.00 1.69 411.45
7522 26.96 802.26 654.26 2.69 362.51
7523 27.62 496.27 140.95 2.49 394.30
7524 27.70 383.33 24.73 1.09 404.63
7525 27.32 228.48 21.30 1.00 414.57
7526 28.48 864.77 706.86 2.89 372.24
7527 29.15 759.45 1013.00 1.59 369.03
7528 29.23 520.13 942.41 2.49 372.25
7529 28.60 248.98 725.71 1.59 379.64
7530 27.50 35.17 85.38 0.80 377.09
7531 26.95 0.00 0.00 0.30 382.66
7532 26.39 0.00 0.00 0.20 384.15
7533 25.83 0.00 0.00 0.00 386.96
7534 25.38 0.00 0.00 0.00 389.44
7535 24.76 0.00 0.00 0.10 389.99
7536 24.14 0.00 0.00 0.50 385.02
7537 23.74 0.00 0.00 1.09 392.59
7538 23.72 0.00 0.00 1.99 398.46
7539 23.49 0.00 0.00 2.29 396.52
7540 23.39 0.00 0.00 1.99 402.19
7541 23.27 0.00 0.00 0.80 408.19
7542 23.19 0.00 0.00 1.09 411.00
7543 23.43 16.83 0.00 1.29 408.93
7544 23.94 59.48 0.00 0.80 414.11
7545 23.59 133.06 0.00 1.29 416.29
7546 24.72 225.04 5.39 1.09 411.57
7547 25.66 245.27 2.02 1.99 418.57
7548 26.24 282.33 3.37 1.00 417.44
7549 26.34 211.85 4.52 2.29 422.34
7550 25.95 289.05 11.65 2.29 416.97
7551 26.62 251.37 10.51 1.99 420.35
7552 26.70 155.87 0.62 1.29 420.50
7553 26.38 72.84 0.00 0.40 421.29
7554 25.59 15.37 0.00 0.80 420.70
7555 23.78 0.00 0.00 0.70 416.72
7556 25.07 0.00 0.00 0.60 419.37
7557 25.37 0.00 0.00 1.29 418.48
7558 24.92 0.00 0.00 0.80 420.00
7559 23.17 0.00 0.00 2.89 415.60
