Hour	Heat demand [kW]
4765	0.01217776
4766	0.01095554
4767	0.00974443
4768	0.01126665
4769	0.01491109
4770	0.01704442
4771	0.02222219
4772	0.02344441
4773	0.02222219
4774	0.01217776
4775	0.0073111
4776	0.00486666
4777	0.00243333
4778	0.003922216
4779	0.010688874
4780	0.01563331
4781	0.021988856
4782	0.02222219
4783	0.02344441
4784	0.01978886
4785	0.01613331
4786	0.01431109
4787	0.01308887
4788	0.01278887
4789	0.01217776
4790	0.01095554
4791	0.00974443
4792	0.01126665
4793	0.01491109
4794	0.01704442
4795	0.02222219
4796	0.02344441
4797	0.02222219
4798	0.01217776
4799	0.0073111
4800	0.00486666
4801	0.00243333
4802	0.00091111
4803	0.00091111
4804	0.00243333
4805	0.0076111
4806	0.02222219
4807	0.02344441
4808	0.01978886
4809	0.01613331
4810	0.01431109
4811	0.01308887
4812	0.01278887
4813	0.01217776
4814	0.01095554
4815	0.00974443
4816	0.01126665
4817	0.01491109
4818	0.01704442
4819	0.02222219
4820	0.02344441
4821	0.02222219
4822	0.01217776
4823	0.0073111
4824	0.00486666
4825	0.00243333
4826	0.00091111
4827	0.00091111
4828	0.00243333
4829	0.0076111
4830	0.02222219
4831	0.02344441
4832	0.01978886
4833	0.01613331
4834	0.01431109
4835	0.01308887
4836	0.01278887
4837	0.01217776
4838	0.01095554
4839	0.00974443
4840	0.01126665
4841	0.01491109
4842	0.01704442
4843	0.02222219
4844	0.02344441
4845	0.02222219
4846	0.01217776
4847	0.0073111
4848	0.00486666
4849	0.00243333
4850	0.00091111
4851	0.00091111
4852	0.00243333
4853	0.0076111
4854	0.02222219
4855	0.02344441
4856	0.01978886
4857	0.01613331
4858	0.01431109
4859	0.01308887
4860	0.01278887
4861	0.01217776
4862	0.01095554
4863	0.00974443
4864	0.01126665
4865	0.01491109
4866	0.01704442
4867	0.02222219
4868	0.02344441
4869	0.02222219
4870	0.01217776
4871	0.0073111
4872	0.00486666
4873	0.00243333
4874	0.00091111
4875	0.00091111
4876	0.00243333
4877	0.0076111
4878	0.02222219
4879	0.02344441
4880	0.01978886
4881	0.01613331
4882	0.01431109
4883	0.01308887
4884	0.01278887
4885	0.01217776
4886	0.01095554
4887	0.00974443
4888	0.01126665
4889	0.01491109
4890	0.01704442
4891	0.02222219
4892	0.02344441
4893	0.02222219
4894	0.01217776
4895	0.0073111
4896	0.00486666
4897	0.00243333
4898	0.00091111
4899	0.00091111
4900	0.00852221
4901	0.01623331
4902	0.02222219
4903	0.02344441
4904	0.01978886
4905	0.01613331
4906	0.01431109
4907	0.01308887
4908	0.01278887
4909	0.01217776
4910	0.01095554
4911	0.00974443
4912	0.01126665
4913	0.01491109
4914	0.01704442
4915	0.02222219
4916	0.02344441
4917	0.02222219
4918	0.01217776
4919	0.0073111
4920	0.00486666
4921	0.00243333
4922	0.003922216
4923	0.004988882
4924	0.01258887
4925	0.0076111
4926	0.02222219
4927	0.02344441
4928	0.01978886
4929	0.01613331
4930	0.01431109
4931	0.01308887
4932	0.01278887
4933	0.01217776
4934	0.01095554
4935	0.00974443
4936	0.01126665
4937	0.01491109
4938	0.01704442
4939	0.02222219
4940	0.02344441
4941	0.02222219
4942	0.01389998
4943	0.014555534
4944	0.01553331
4945	0.015455534
4946	0.017433308
4947	0.019655526
4948	0.02781107
4949	0.037811056
4950	0.033022174
4951	0.02344441
4952	0.01978886
4953	0.01613331
4954	0.01431109
4955	0.01308887
4956	0.01278887
4957	0.01217776
4958	0.01095554
4959	0.00974443
4960	0.01126665
4961	0.01491109
4962	0.01704442
4963	0.02222219
4964	0.02344441
4965	0.02222219
4966	0.01217776
4967	0.0073111
4968	0.00486666
4969	0.00243333
4970	0.00091111
4971	0.00091111
4972	0.00243333
4973	0.0076111
4974	0.027622182
4975	0.02344441
4976	0.01978886
4977	0.01613331
4978	0.01431109
4979	0.01308887
4980	0.01278887
4981	0.01217776
4982	0.01095554
4983	0.00974443
4984	0.01126665
4985	0.01491109
4986	0.02101108
4987	0.030277734
4988	0.030011068
4989	0.031888842
4990	0.019955526
4991	0.013833314
4992	0.01197776
4993	0.010388874
4994	0.009177764
4995	0.010688874
4996	0.01766664
4997	0.030622178
4998	0.043822158
4999	0.037255502
5000	0.01978886
5001	0.01613331
5002	0.01431109
5003	0.01308887
5004	0.01278887
5005	0.01217776
5006	0.01095554
5007	0.00974443
5008	0.01126665
5009	0.01491109
5010	0.01704442
5011	0.026244406
5012	0.032633286
5013	0.040344386
5014	0.024266632
5015	0.014555534
5016	0.01055554
5017	0.011833316
5018	0.015177756
5019	0.014766646
5020	0.03085551
5021	0.046433266
5022	0.052822146
5023	0.037255502
5024	0.01978886
5025	0.01613331
5026	0.01431109
5027	0.01308887
5028	0.01278887
5029	0.01217776
5030	0.01095554
5031	0.00974443
5032	0.01126665
5033	0.01491109
5034	0.01704442
5035	0.02222219
5036	0.02344441
5037	0.02222219
5038	0.01217776
5039	0.0073111
5040	0.01055554
5041	0.00243333
5042	0.00091111
5043	0.00091111
5044	0.00243333
5045	0.0076111
5046	0.02222219
5047	0.02344441
5048	0.01978886
5049	0.01613331
5050	0.01431109
5051	0.01308887
5052	0.01278887
5053	0.01217776
5054	0.01095554
5055	0.00974443
5056	0.01126665
5057	0.01491109
5058	0.01704442
5059	0.02222219
5060	0.02344441
5061	0.0234333
5062	0.021677746
5063	0.026877738
5064	0.02761107
5065	0.02557774
5066	0.02344441
5067	0.025355518
5068	0.031877732
5069	0.04931104
5070	0.067233236
5071	0.057988804
5072	0.045022156
5073	0.039899942
5074	0.036888836
5075	0.025922184
5076	0.018222196
5077	0.01217776
5078	0.01095554
5079	0.00974443
5080	0.01126665
5081	0.01491109
5082	0.01704442
5083	0.023566632
5084	0.031322176
5085	0.037922168
5086	0.029455512
5087	0.028333292
5088	0.031877732
5089	0.03642217
5090	0.04222216
5091	0.05225548
5092	0.073499894
5093	0.111144282
5094	0.157244216
5095	0.147822008
5096	0.124077598
5097	0.114377612
5098	0.094088752
5099	0.07295545
5100	0.076655444
5101	0.077099888
5102	0.086122096
5103	0.07772211
5104	0.071988784
5105	0.075144336
5106	0.081866548
5107	0.094688752
5108	0.09042209
5109	0.086244318
5110	0.071777674
5111	0.060233246
5112	0.052488812
5113	0.051599924
5114	0.053488812
5115	0.059588802
5116	0.074511002
5117	0.111144282
5118	0.12663315
5119	0.090810978
5120	0.07529989
5121	0.055744364
5122	0.05946658
5123	0.045877712
5124	0.04404438
5125	0.038144388
5126	0.038066612
5127	0.034022172
5128	0.037288834
5129	0.044388824
5130	0.05673325
5131	0.07589989
5132	0.082544324
5133	0.086244318
5134	0.058822136
5135	0.049355484
5136	0.050355482
5137	0.050155482
5138	0.04973326
5139	0.05469992
5140	0.072477672
5141	0.098199858
5142	0.117633162
5143	0.085633208
5144	0.045022156
5145	0.019299972
5146	0.01431109
5147	0.01308887
5148	0.01278887
5149	0.01217776
5150	0.01095554
5151	0.00974443
5152	0.01126665
5153	0.01491109
5154	0.01704442
5155	0.032955508
5156	0.053644366
5157	0.06087769
5158	0.044999934
5159	0.043555492
5160	0.044666602
5161	0.047266598
5162	0.051233258
5163	0.060399912
5164	0.078566552
5165	0.103955404
5166	0.11223317
5167	0.080444328
5168	0.036611058
5169	0.01613331
5170	0.01431109
5171	0.01308887
5172	0.01278887
5173	0.01217776
5174	0.01095554
5175	0.00974443
5176	0.01126665
5177	0.01491109
5178	0.01704442
5179	0.02222219
5180	0.027377738
5181	0.03308884
5182	0.022544412
5183	0.0225333
5184	0.02334441
5185	0.02557774
5186	0.029455512
5187	0.032699952
5188	0.047099932
5189	0.060811022
5190	0.07083323
5191	0.044166602
5192	0.01978886
5193	0.01613331
5194	0.01431109
5195	0.01308887
5196	0.01278887
5197	0.01217776
5198	0.01095554
5199	0.00974443
5200	0.01126665
5201	0.01491109
5202	0.01704442
5203	0.02222219
5204	0.02344441
5205	0.02222219
5206	0.01217776
5207	0.008755542
5208	0.00984443
5209	0.00749999
5210	0.003922216
5211	0.004988882
5212	0.00446666
5213	0.0076111
5214	0.02222219
5215	0.035533282
5216	0.01978886
5217	0.01613331
5218	0.01431109
5219	0.01308887
5220	0.01278887
5221	0.01217776
5222	0.01095554
5223	0.00974443
5224	0.01126665
5225	0.01491109
5226	0.01704442
5227	0.02222219
5228	0.02344441
5229	0.02222219
5230	0.01217776
5231	0.0073111
5232	0.00486666
5233	0.00243333
5234	0.001666664
5235	0.00091111
5236	0.00852221
5237	0.020555526
5238	0.031222176
5239	0.02344441
5240	0.01978886
5241	0.01613331
5242	0.01431109
5243	0.01308887
5244	0.01278887
5245	0.01217776
5246	0.01095554
5247	0.00974443
5248	0.01126665
5249	0.01491109
5250	0.01704442
5251	0.02222219
5252	0.026066628
5253	0.027055516
5254	0.014766646
5255	0.009477764
5256	0.00557777
5257	0.005322214
5258	0.003166662
5259	0.004177772
5260	0.00547777
5261	0.009044432
5262	0.02222219
5263	0.02344441
5264	0.01978886
5265	0.01613331
5266	0.01431109
5267	0.01308887
5268	0.01278887
5269	0.01217776
5270	0.01095554
5271	0.00974443
5272	0.01126665
5273	0.01491109
5274	0.01704442
5275	0.027588848
5276	0.028688848
5277	0.030677734
5278	0.02081108
5279	0.013111092
5280	0.01268887
5281	0.015455534
5282	0.013677758
5283	0.013133314
5284	0.028833292
5285	0.044999934
5286	0.061822132
5287	0.049355484
5288	0.039966608
5289	0.01613331
5290	0.01431109
5291	0.01308887
5292	0.01278887
5293	0.01217776
5294	0.01095554
5295	0.00974443
5296	0.01126665
5297	0.01491109
5298	0.01704442
5299	0.02222219
5300	0.033944396
5301	0.036722168
5302	0.023399966
5303	0.021077748
5304	0.02476663
5305	0.02557774
5306	0.026444406
5307	0.0302444
5308	0.042022162
5309	0.059377692
5310	0.065422126
5311	0.030355512
5312	0.01978886
5313	0.01613331
5314	0.01431109
5315	0.01308887
5316	0.01278887
5317	0.01217776
5318	0.01095554
5319	0.00974443
5320	0.01126665
5321	0.01491109
5322	0.01704442
5323	0.02222219
5324	0.02344441
5325	0.02222219
5326	0.01217776
5327	0.0073111
5328	0.00486666
5329	0.003877772
5330	0.009177764
5331	0.013955536
5332	0.02172219
5333	0.036366614
5334	0.047422154
5335	0.02344441
5336	0.01978886
5337	0.01613331
5338	0.01431109
5339	0.01308887
5340	0.01278887
5341	0.01217776
5342	0.01095554
5343	0.00974443
5344	0.01126665
5345	0.01491109
5346	0.01704442
5347	0.02222219
5348	0.02344441
5349	0.02222219
5350	0.01217776
5351	0.0073111
5352	0.00486666
5353	0.00243333
5354	0.00091111
5355	0.00091111
5356	0.00243333
5357	0.0076111
5358	0.02222219
5359	0.02344441
5360	0.01978886
5361	0.01613331
5362	0.01431109
5363	0.01308887
5364	0.01278887
5365	0.01217776
5366	0.01095554
5367	0.00974443
5368	0.01126665
5369	0.01491109
5370	0.01704442
5371	0.02222219
5372	0.02344441
5373	0.02222219
5374	0.01217776
5375	0.011655538
5376	0.01268887
5377	0.0147222
5378	0.013677758
5379	0.014766646
5380	0.0227333
5381	0.036366614
5382	0.034822172
5383	0.02344441
5384	0.01978886
5385	0.01613331
5386	0.01431109
5387	0.01308887
5388	0.01278887
5389	0.01217776
5390	0.01095554
5391	0.00974443
5392	0.01126665
5393	0.01491109
5394	0.01704442
5395	0.02222219
5396	0.02344441
5397	0.02222219
5398	0.01217776
5399	0.0073111
5400	0.00486666
5401	0.00243333
5402	0.00091111
5403	0.00091111
5404	0.00243333
5405	0.0076111
5406	0.02222219
5407	0.02344441
5408	0.01978886
5409	0.01613331
5410	0.01431109
5411	0.01308887
5412	0.01278887
5413	0.01217776
5414	0.01095554
5415	0.00974443
5416	0.01126665
5417	0.01491109
5418	0.01704442
5419	0.02222219
5420	0.02344441
5421	0.02222219
5422	0.01217776
5423	0.008755542
5424	0.00984443
5425	0.008944432
5426	0.003922216
5427	0.004988882
5428	0.00852221
5429	0.017677752
5430	0.02222219
5431	0.02344441
5432	0.01978886
5433	0.01613331
5434	0.01431109
5435	0.01308887
5436	0.01278887
5437	0.01217776
5438	0.01095554
5439	0.00974443
5440	0.01126665
5441	0.01491109
5442	0.01704442
5443	0.02222219
5444	0.02344441
5445	0.02222219
5446	0.01217776
5447	0.0073111
5448	0.00486666
5449	0.00243333
5450	0.00091111
5451	0.00091111
5452	0.00243333
5453	0.0076111
5454	0.02222219
5455	0.02344441
5456	0.01978886
5457	0.01613331
5458	0.01431109
5459	0.01308887
5460	0.01278887
5461	0.01217776
5462	0.01095554
5463	0.00974443
5464	0.01126665
5465	0.01491109
5466	0.01704442
5467	0.02222219
5468	0.02344441
5469	0.02222219
5470	0.01735553
5471	0.013833314
5472	0.00984443
5473	0.004599994
5474	0.003922216
5475	0.005799992
5476	0.00547777
5477	0.0076111
5478	0.02222219
5479	0.02344441
5480	0.01978886
5481	0.01613331
5482	0.01431109
5483	0.01308887
5484	0.01278887
5485	0.01217776
5486	0.01095554
5487	0.00974443
5488	0.01126665
5489	0.01491109
5490	0.01704442
5491	0.02222219
5492	0.02344441
5493	0.02222219
5494	0.014766646
5495	0.009477764
5496	0.00486666
5497	0.00243333
5498	0.003922216
5499	0.00335555
5500	0.00954443
5501	0.01623331
5502	0.027622182
5503	0.02344441
5504	0.01978886
5505	0.01613331
5506	0.01431109
5507	0.01308887
5508	0.01278887
5509	0.01217776
5510	0.01095554
5511	0.00974443
5512	0.01126665
5513	0.01491109
5514	0.01704442
5515	0.02222219
5516	0.02344441
5517	0.02222219
5518	0.01217776
5519	0.013111092
5520	0.01339998
5521	0.016899976
5522	0.01968886
5523	0.025355518
5524	0.032888842
5525	0.052188812
5526	0.060022134
5527	0.037255502
5528	0.01978886
5529	0.01613331
5530	0.01431109
5531	0.01308887
5532	0.01278887
5533	0.01217776
5534	0.01095554
5535	0.00974443
5536	0.01126665
5537	0.01491109
5538	0.01704442
5539	0.02222219
5540	0.02344441
5541	0.02222219
5542	0.01217776
5543	0.009477764
5544	0.01268887
5545	0.013277758
5546	0.014433312
5547	0.016399976
5548	0.02679996
5549	0.040677718
5550	0.033022174
5551	0.02344441
5552	0.01978886
5553	0.01613331
5554	0.01431109
5555	0.01308887
5556	0.01278887
5557	0.01217776
5558	0.01095554
5559	0.00974443
5560	0.01126665
5561	0.01491109
5562	0.01704442
5563	0.02222219
5564	0.02344441
5565	0.02222219
5566	0.01217776
5567	0.0073111
5568	0.00486666
5569	0.00243333
5570	0.00091111
5571	0.00091111
5572	0.00243333
5573	0.0076111
5574	0.02222219
5575	0.02344441
5576	0.01978886
5577	0.01613331
5578	0.01431109
5579	0.01308887
5580	0.01278887
5581	0.01217776
5582	0.01095554
5583	0.00974443
5584	0.01126665
5585	0.01491109
5586	0.01704442
5587	0.02222219
5588	0.02344441
5589	0.02222219
5590	0.01217776
5591	0.0073111
5592	0.00486666
5593	0.00243333
5594	0.00091111
5595	0.00091111
5596	0.00649999
5597	0.01623331
5598	0.02222219
5599	0.02344441
5600	0.01978886
5601	0.01613331
5602	0.01431109
5603	0.01308887
5604	0.01278887
5605	0.01217776
5606	0.01095554
5607	0.00974443
5608	0.01126665
5609	0.01491109
5610	0.01704442
5611	0.02222219
5612	0.02344441
5613	0.0234333
5614	0.014766646
5615	0.008033322
5616	0.00699999
5617	0.006055546
5618	0.006922212
5619	0.009066654
5620	0.0146222
5621	0.017677752
5622	0.02222219
5623	0.02344441
5624	0.01978886
5625	0.01613331
5626	0.01431109
5627	0.01308887
5628	0.01278887
5629	0.01217776
5630	0.01095554
5631	0.00974443
5632	0.01126665
5633	0.01491109
5634	0.01704442
5635	0.02222219
5636	0.02344441
5637	0.02222219
5638	0.01217776
5639	0.0073111
5640	0.00842221
5641	0.009666652
5642	0.009177764
5643	0.013955536
5644	0.02375552
5645	0.027744404
5646	0.036622168
5647	0.02344441
5648	0.01978886
5649	0.01613331
5650	0.01431109
5651	0.01308887
5652	0.01278887
5653	0.01217776
5654	0.01095554
5655	0.00974443
5656	0.01126665
5657	0.01491109
5658	0.01704442
5659	0.02222219
5660	0.02344441
5661	0.025844406
5662	0.019955526
5663	0.01745553
5664	0.01766664
5665	0.020511082
5666	0.02344441
5667	0.0302444
5668	0.042022162
5669	0.062255464
5670	0.061822132
5671	0.02344441
5672	0.01978886
5673	0.01613331
5674	0.01431109
5675	0.01308887
5676	0.01278887
5677	0.01217776
5678	0.01095554
5679	0.00974443
5680	0.01126665
5681	0.01491109
5682	0.01704442
5683	0.02222219
5684	0.02344441
5685	0.02222219
5686	0.01217776
5687	0.0073111
5688	0.00486666
5689	0.006055546
5690	0.00091111
5691	0.00091111
5692	0.00852221
5693	0.014799978
5694	0.031222176
5695	0.037255502
5696	0.034922172
5697	0.02881107
5698	0.036888836
5699	0.020222192
5700	0.01278887
5701	0.01217776
5702	0.01095554
5703	0.00974443
5704	0.01126665
5705	0.01491109
5706	0.01704442
5707	0.02222219
5708	0.02475552
5709	0.02222219
5710	0.018222196
5711	0.013111092
5712	0.01126665
5713	0.010388874
5714	0.007677766
5715	0.009066654
5716	0.01156665
5717	0.019111084
5718	0.02942218
5719	0.040711052
5720	0.048377708
5721	0.060499912
5722	0.054944364
5723	0.04159994
5724	0.038611054
5725	0.038144388
5726	0.035599948
5727	0.024311076
5728	0.037288834
5729	0.043111048
5730	0.046144378
5731	0.047722152
5732	0.058899914
5733	0.065711016
5734	0.0458666
5735	0.039211054
5736	0.038977722
5737	0.041477718
5738	0.043722158
5739	0.049811038
5740	0.067399902
5741	0.106822066
5742	0.135633136
5743	0.121910934
5744	0.102210962
5745	0.082688768
5746	0.079033218
5747	0.064411018
5748	0.063066574
5749	0.058922136
5750	0.047922152
5751	0.038877722
5752	0.049677706
5753	0.086677652
5754	0.09641097
5755	0.120188714
5756	0.128510924
5757	0.116444274
5758	0.079544328
5759	0.064588794
5760	0.061011022
5761	0.058111026
5762	0.058744358
5763	0.063666574
5764	0.084655432
5765	0.12552204
5766	0.151833112
5767	0.135733136
5768	0.115666498
5769	0.09061098
5770	0.060966578
5771	0.052999922
5772	0.048122152
5773	0.04333327
5774	0.038066612
5775	0.037666612
5776	0.042244382
5777	0.05592214
5778	0.080544328
5779	0.110788728
5780	0.120633158
5781	0.121277602
5782	0.08645543
5783	0.071833228
5784	0.068122124
5785	0.068955456
5786	0.076011
5787	0.08239988
5788	0.109022064
5789	0.152844222
5790	0.17524419
5791	0.130544254
5792	0.088755426
5793	0.058922136
5794	0.035377726
5795	0.030199956
5796	0.023655522
5797	0.016066644
5798	0.01095554
5799	0.00974443
5800	0.012499982
5801	0.03542217
5802	0.067311014
5803	0.083955434
5804	0.0917332
5805	0.09712208
5806	0.072633228
5807	0.06241102
5808	0.064566572
5809	0.06534435
5810	0.06625546
5811	0.075888778
5812	0.097855414
5813	0.141333128
5814	0.164444206
5815	0.127088704
5816	0.092122088
5817	0.052577702
5818	0.033877728
5819	0.01308887
5820	0.01278887
5821	0.01217776
5822	0.01095554
5823	0.00974443
5824	0.01126665
5825	0.01491109
5826	0.044822156
5827	0.069188788
5828	0.079922106
5829	0.080199884
5830	0.05622214
5831	0.053711032
5832	0.052488812
5833	0.053055478
5834	0.054988808
5835	0.059588802
5836	0.077555442
5837	0.116888718
5838	0.135633136
5839	0.09945541
5840	0.065199906
5841	0.030399956
5842	0.01431109
5843	0.01308887
5844	0.01278887
5845	0.01217776
5846	0.01095554
5847	0.00974443
5848	0.01126665
5849	0.01491109
5850	0.01704442
5851	0.028933292
5852	0.033944396
5853	0.039133276
5854	0.026855516
5855	0.02181108
5856	0.02192219
5857	0.021233302
5858	0.020444414
5859	0.02862218
5860	0.043044382
5861	0.067999902
5862	0.099633188
5863	0.09772208
5864	0.092122088
5865	0.082688768
5866	0.079033218
5867	0.067255458
5868	0.061711022
5869	0.060211024
5870	0.057788804
5871	0.057088806
5872	0.062077688
5873	0.077710998
5874	0.085833208
5875	0.098710968
5876	0.099622078
5877	0.09832208
5878	0.069177678
5879	0.055155476
5880	0.052488812
5881	0.050877704
5882	0.053488812
5883	0.059588802
5884	0.073499894
5885	0.105388736
5886	0.132033142
5887	0.113277612
5888	0.090433202
5889	0.076344334
5890	0.0684999
5891	0.065833238
5892	0.091599866
5893	0.073199894
5894	0.087355428
5895	0.091077646
5896	0.091822088
5897	0.108466508
5898	0.114933166
5899	0.120188714
5900	0.11801094
5901	0.11039984
5902	0.074366558
5903	0.060233246
5904	0.057455472
5905	0.057388806
5906	0.059488802
5907	0.064477684
5908	0.082633214
5909	0.122644266
5910	0.164444206
5911	0.158188658
5912	0.140899794
5913	0.123888708
5914	0.109133174
5915	0.095766528
5916	0.092966532
5917	0.088777648
5918	0.091055424
5919	0.091077646
5920	0.091822088
5921	0.099488744
5922	0.105666512
5923	0.113477612
5924	0.1140665
5925	0.106777622
5926	0.072633228
5927	0.059511024
5928	0.058877692
5929	0.06027769
5930	0.063999906
5931	0.069366566
5932	0.087710984
5933	0.128399814
5934	0.162644208
5935	0.142644236
5936	0.108933174
5937	0.073177672
5938	0.054944364
5939	0.04302216
5940	0.033166618
5941	0.021266636
5942	0.015888866
5943	0.01095554
5944	0.02242219
5945	0.046955488
5946	0.083188768
5947	0.105422068
5948	0.108810952
5949	0.101944296
5950	0.074366558
5951	0.060955466
5952	0.062433242
5953	0.060999912
5954	0.06625546
5955	0.075066558
5956	0.095822082
5957	0.135588692
5958	0.171644194
5959	0.144366456
5960	0.117344274
5961	0.095366528
5962	0.060966578
5963	0.035899948
5964	0.015499978
5965	0.01217776
5966	0.01095554
5967	0.00974443
5968	0.014977756
5969	0.034133284
5970	0.065988792
5971	0.08261099
5972	0.086488762
5973	0.083833212
5974	0.060544356
5975	0.050811038
5976	0.052488812
5977	0.0537777
5978	0.057244362
5979	0.066111014
5980	0.089733202
5981	0.128399814
5982	0.155444218
5983	0.125366484
5984	0.092122088
5985	0.055744364
5986	0.033877728
5987	0.01451109
5988	0.01278887
5989	0.01217776
5990	0.01095554
5991	0.00974443
5992	0.01126665
5993	0.016199976
5994	0.051433258
5995	0.057111028
5996	0.06677768
5997	0.070544342
5998	0.050177704
5999	0.044288824
6000	0.046088822
6001	0.04871104
6002	0.055733252
6003	0.063666574
6004	0.082633214
6005	0.128399814
6006	0.157244216
6007	0.132277586
6008	0.102210962
6009	0.066844348
6010	0.047422154
6011	0.024488854
6012	0.01278887
6013	0.01217776
6014	0.01095554
6015	0.00974443
6016	0.01126665
6017	0.01491109
6018	0.042177716
6019	0.066511014
6020	0.0680999
6021	0.068122124
6022	0.050177704
6023	0.04283327
6024	0.042533272
6025	0.043655492
6026	0.04597771
6027	0.050622148
6028	0.065377682
6029	0.096766526
6030	0.117633162
6031	0.104633182
6032	0.082022102
6033	0.04465549
6034	0.024844408
6035	0.01308887
6036	0.01278887
6037	0.01217776
6038	0.01095554
6039	0.00974443
6040	0.01126665
6041	0.01491109
6042	0.01704442
6043	0.02222219
6044	0.02475552
6045	0.024633298
6046	0.01735553
6047	0.01745553
6048	0.01624442
6049	0.015455534
6050	0.014433312
6051	0.018844418
6052	0.028833292
6053	0.044999934
6054	0.061822132
6055	0.052811034
6056	0.03156662
6057	0.01613331
6058	0.01431109
6059	0.01308887
6060	0.01278887
6061	0.01217776
6062	0.01095554
6063	0.00974443
6064	0.01126665
6065	0.01491109
6066	0.01968886
6067	0.035644392
6068	0.049711038
6069	0.054833254
6070	0.035499948
6071	0.031233288
6072	0.031166622
6073	0.03135551
6074	0.031699954
6075	0.038399944
6076	0.047099932
6077	0.076633222
6078	0.092433198
6079	0.073544338
6080	0.038288834
6081	0.01613331
6082	0.01431109
6083	0.01308887
6084	0.01278887
6085	0.01217776
6086	0.01095554
6087	0.00974443
6088	0.01126665
6089	0.01491109
6090	0.01704442
6091	0.02222219
6092	0.031322176
6093	0.063288796
6094	0.04413327
6095	0.033411062
6096	0.029744402
6097	0.029188846
6098	0.029455512
6099	0.033511062
6100	0.042022162
6101	0.060811022
6102	0.087033206
6103	0.078722108
6104	0.066888792
6105	0.043066604
6106	0.024844408
6107	0.01451109
6108	0.01278887
6109	0.01217776
6110	0.01095554
6111	0.00974443
6112	0.016222198
6113	0.029011068
6114	0.044822156
6115	0.05845547
6116	0.064155462
6117	0.066922124
6118	0.044999934
6119	0.034855504
6120	0.029744402
6121	0.029188846
6122	0.028699958
6123	0.031877732
6124	0.046088822
6125	0.067999902
6126	0.094233196
6127	0.082177658
6128	0.061844354
6129	0.030399956
6130	0.01431109
6131	0.01308887
6132	0.01278887
6133	0.01217776
6134	0.035599948
6135	0.055866586
6136	0.05835547
6137	0.066177682
6138	0.071277674
6139	0.071877674
6140	0.06677768
6141	0.068122124
6142	0.04413327
6143	0.034855504
6144	0.030455512
6145	0.027744404
6146	0.028699958
6147	0.032699952
6148	0.046088822
6149	0.06656657
6150	0.09783319
6151	0.114999832
6152	0.093799864
6153	0.073177672
6154	0.065488794
6155	0.060133246
6156	0.048122152
6157	0.052422146
6158	0.025744406
6159	0.026733294
6160	0.032333286
6161	0.03926661
6162	0.063344352
6163	0.08261099
6164	0.078599886
6165	0.074166558
6166	0.046722154
6167	0.036311058
6168	0.032588842
6169	0.028466626
6170	0.027944404
6171	0.02862218
6172	0.037966612
6173	0.05074437
6174	0.07803322
6175	0.064899906
6176	0.053433256
6177	0.047822152
6178	0.038388834
6179	0.052999922
6180	0.05763325
6181	0.047233264
6182	0.034366616
6183	0.025522186
6184	0.024899964
6185	0.031577732
6186	0.034244394
6187	0.039666608
6188	0.049711038
6189	0.052422146
6190	0.036366614
6191	0.026877738
6192	0.02405552
6193	0.024122188
6194	0.02344441
6195	0.031877732
6196	0.042022162
6197	0.05793325
6198	0.07083323
6199	0.063177686
6200	0.01978886
6201	0.01613331
6202	0.01431109
6203	0.01308887
6204	0.01278887
6205	0.01217776
6206	0.01095554
6207	0.00974443
6208	0.01126665
6209	0.01491109
6210	0.023655522
6211	0.039666608
6212	0.04839993
6213	0.052422146
6214	0.035499948
6215	0.028333292
6216	0.02832218
6217	0.029911068
6218	0.033211062
6219	0.037588834
6220	0.048111042
6221	0.073755448
6222	0.096033194
6223	0.066633236
6224	0.023155522
6225	0.01613331
6226	0.01431109
6227	0.01308887
6228	0.01278887
6229	0.01217776
6230	0.01095554
6231	0.00974443
6232	0.01126665
6233	0.01491109
6234	0.01704442
6235	0.02222219
6236	0.02344441
6237	0.024633298
6238	0.018222196
6239	0.016733308
6240	0.01624442
6241	0.017622196
6242	0.018933306
6243	0.023733298
6244	0.031877732
6245	0.055066586
6246	0.058222138
6247	0.02862218
6248	0.01978886
6249	0.01613331
6250	0.01431109
6251	0.01308887
6252	0.01278887
6253	0.01217776
6254	0.01095554
6255	0.00974443
6256	0.01126665
6257	0.01491109
6258	0.01704442
6259	0.02222219
6260	0.02344441
6261	0.02222219
6262	0.01217776
6263	0.0073111
6264	0.0077111
6265	0.008944432
6266	0.01217776
6267	0.018022196
6268	0.025788852
6269	0.04212216
6270	0.052822146
6271	0.02344441
6272	0.01978886
6273	0.01613331
6274	0.01431109
6275	0.01308887
6276	0.01278887
6277	0.01217776
6278	0.01095554
6279	0.00974443
6280	0.01126665
6281	0.01491109
6282	0.01704442
6283	0.02222219
6284	0.02344441
6285	0.02222219
6286	0.013044426
6287	0.010211096
6288	0.01126665
6289	0.015455534
6290	0.018933306
6291	0.024544408
6292	0.034922172
6293	0.053622144
6294	0.065422126
6295	0.047622152
6296	0.01978886
6297	0.01613331
6298	0.01431109
6299	0.01308887
6300	0.01278887
6301	0.01217776
6302	0.01095554
6303	0.00974443
6304	0.01126665
6305	0.01491109
6306	0.01704442
6307	0.02222219
6308	0.02475552
6309	0.030677734
6310	0.022544412
6311	0.018177752
6312	0.019088862
6313	0.01978886
6314	0.018933306
6315	0.023733298
6316	0.031877732
6317	0.04212216
6318	0.065422126
